routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.064,0.0,5897
update_state,0.0,0.0,0.0,5897
sense_environment,0.165,0.188,0.138,5897
update_state_environment,0.002,0.03,0.0,5897
get_environment_broadcasts,0.007,0.022,0.0,5897
get_agent_broadcasts,0.07,0.412,0.0,5897
sense,0.252,0.532,0.164,5897
think,0.788,5.666,0.069,5896
perform_broadcast,0.011,0.121,0.0,702
do,0.521,2.191,0.082,5896
perform_wait_for_messages,0.682,2.528,0.118,4360
perform_state_change,0.125,0.726,0.049,817
perform_observation,0.083,0.063,0.068,1111
