GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
15,442,-8.6,82.6
16,442,-8.6,82.6
28,406,-15.3,86.2
29,406,-15.3,86.2
35,381,-18.8,88.1
57,334,-31.4,90.9
88,259,-47.5,102.0
90,260,-47.5,105.6
111,190,-58.8,114.3
114,194,-58.3,119.6
115,191,-58.8,120.4
128,141,-65.1,131.0
130,136,-65.6,133.6
142,121,-68.1,151.2
145,137,-65.5,155.6
152,135,-65.7,165.9
161,142,-64.9,178.4
176,150,-63.8,-160.3
186,176,-59.8,-149.5
204,248,-50.4,-139.7
233,317,-35.7,-127.4
322,581,14.9,-108.5
378,742,44.4,-89.8
379,747,45.3,-90.2
392,776,51.4,-82.8
405,820,58.6,-75.4
412,843,62.2,-70.4
422,847,62.7,-56.5
422,851,63.3,-56.8
438,867,66.0,-36.3
448,881,68.0,-20.6
452,864,65.7,-15.7
456,863,65.6,-9.8
464,862,65.5,2.2
466,844,62.2,1.9
505,753,46.7,30.7
512,729,42.5,32.3
531,683,33.9,41.7
552,621,22.1,45.7
566,576,14.1,48.8
636,365,-23.9,63.3
691,231,-52.6,81.0
705,186,-59.0,91.2
708,178,-59.8,94.4
709,167,-60.7,94.7
719,154,-63.5,105.7
723,149,-63.9,110.6
724,146,-64.1,112.1
727,152,-63.6,116.7
732,124,-67.1,122.4
738,141,-65.1,131.0
740,136,-65.6,133.6
751,121,-68.1,151.2
755,137,-65.5,155.6
755,147,-64.1,155.0
761,135,-65.7,165.9
765,155,-63.1,167.8
807,266,-44.9,-161.3
861,396,-16.9,-142.2
932,633,24.6,-130.0
984,783,52.5,-110.8
1003,823,59.2,-94.4
1018,866,65.9,-79.8
1027,865,65.8,-66.6
1030,882,68.2,-62.8
1030,883,68.2,-62.5
1032,873,67.0,-59.8
1048,867,66.0,-36.3
1063,834,60.6,-19.4
1083,787,52.8,-3.4
1120,696,36.2,15.9
1124,673,32.6,14.7
1170,545,8.1,25.4
1213,412,-14.3,36.4
1219,391,-17.7,37.5
1231,367,-23.6,41.2
1234,357,-25.5,41.5
1273,258,-47.5,50.6
1286,237,-51.9,60.7
1331,129,-66.5,105.7
1337,122,-67.7,116.0
1342,124,-67.1,122.4
1348,141,-65.1,131.0
1350,136,-65.6,133.6
1381,217,-53.8,163.6
1385,228,-53.1,168.4
1386,224,-53.4,170.2
1420,320,-35.0,-176.8
1466,439,-8.9,-166.4
1477,480,-2.6,-164.4
1496,543,7.6,-158.9
1530,645,27.1,-152.9
1561,739,44.2,-142.8
1570,762,48.6,-138.7
1580,788,52.9,-131.3
1591,819,58.5,-124.7
1628,866,65.9,-79.8
1637,865,65.8,-66.6
1639,882,68.2,-62.8
1641,873,67.0,-59.8
1645,851,63.3,-56.8
1678,782,52.4,-25.5
1679,782,52.4,-25.5
1720,674,32.7,-5.7
1759,557,10.5,0.1
1774,515,3.1,5.4
1785,475,-3.9,4.4
1805,410,-14.6,9.9
1810,398,-16.8,12.1
1835,337,-31.0,15.6
1879,221,-53.5,33.0
1894,192,-58.7,46.9
1909,134,-65.8,58.5
1940,129,-66.5,105.7
1945,149,-63.9,110.6
1946,146,-64.1,112.1
1949,152,-63.6,116.7
1961,174,-59.9,129.4
1962,195,-58.3,128.3
2071,484,-2.3,170.9
2096,563,11.2,177.6
2096,568,12.2,176.3
2102,585,15.1,178.0
2102,587,15.5,177.9
2108,603,19.1,178.3
2155,744,44.7,-166.8
2159,748,45.8,-163.0
2161,759,48.4,-165.8
2185,828,59.8,-150.4
2192,839,62.0,-143.5
2209,878,67.7,-122.9
2223,885,68.3,-101.6
2230,886,68.3,-90.2
2238,866,65.9,-79.8
2244,846,62.5,-73.4
2247,843,62.2,-70.4
2248,833,60.5,-70.6
2265,809,57.1,-51.2
2267,800,55.6,-51.4
2350,564,11.3,-25.0
2353,551,9.3,-25.5
2361,536,6.6,-20.2
2372,495,-0.5,-20.2
2375,482,-2.3,-20.2
2378,466,-4.3,-20.7
2389,433,-10.0,-17.1
2390,433,-10.0,-17.1
2399,403,-15.8,-16.3
2418,358,-25.3,-11.2
2438,321,-34.7,-2.7
2446,286,-40.7,-3.4
2448,281,-41.0,-0.7
2449,281,-41.0,-0.7
2453,273,-42.7,2.4
2476,213,-54.4,12.7
2481,204,-56.5,15.9
2493,164,-61.4,26.2
2493,173,-60.0,28.2
2495,165,-60.8,29.9
2497,145,-64.1,28.5
2506,128,-66.7,39.7
2511,126,-66.9,47.6
2515,139,-65.2,54.5
2518,134,-65.8,58.5
2601,302,-37.2,130.8
2610,331,-32.4,133.5
2628,369,-22.7,139.4
2644,415,-14.1,142.9
2660,465,-4.4,145.9
2661,461,-4.8,147.3
2665,483,-2.3,148.3
2706,613,21.1,157.0
2729,688,34.3,161.8
2734,697,36.3,164.7
2739,711,39.0,166.6
2754,758,48.3,169.2
2762,778,51.8,174.1
2792,849,62.9,-158.7
2797,868,66.2,-155.0
2798,859,65.2,-152.8
2802,874,67.4,-148.6
2812,876,67.7,-132.2
2812,877,67.7,-132.0
