routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,12079
update_state,0.0,0.0,0.0,12079
sense_environment,0.115,0.063,0.108,12078
update_state_environment,0.001,0.008,0.0,12078
get_environment_broadcasts,0.004,0.016,0.0,12078
get_agent_broadcasts,0.017,0.035,0.0,12078
sense,0.138,0.069,0.131,12078
think,0.22,0.772,0.183,12078
perform_broadcast,0.004,0.016,0.0,1206
do,0.096,0.096,0.07,12078
perform_wait_for_messages,0.097,0.097,0.072,10873
perform_state_change,0.096,0.085,0.077,1565
perform_observation,0.079,0.073,0.058,1167
