observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,1410.0,66.416,-23.606,697.3,-4.25,4.72,,visual
vis_sat_0_0,2850.0,6.366,65.317,770.3,1.17,1.32,,visual
therm_sat_0_0,3420.0,-56.011,-154.143,669.4,2.32,2.57,43.73,thermal
vis_sat_0_1,3750.0,36.775,45.904,753.9,1.84,2.06,,visual
vis_sat_0_1,3750.0,36.701,45.821,753.6,1.03,1.15,,visual
sar_sat_0_0,4460.0,66.416,-23.606,704.3,-4.75,5.28,,sar
vis_sat_0_0,6820.0,48.526,-98.692,664.9,-7.35,8.12,,visual
therm_sat_0_0,7480.0,-2.785,49.632,770.7,0.93,1.05,,thermal
sar_sat_0_0,8590.0,-17.077,-144.107,633.7,3.05,3.35,66.25,sar
vis_sat_0_1,9010.0,65.074,-25.482,711.2,-2.02,2.24,,visual
vis_sat_0_1,9030.0,64.804,-23.184,712.7,-1.95,2.17,,visual
therm_sat_0_0,9130.0,-63.885,159.573,685.8,3.57,3.96,42.33,thermal
therm_sat_0_0,9130.0,-64.017,159.614,685.1,2.61,2.89,42.46,thermal
therm_sat_0_0,9140.0,-63.526,161.381,685.0,3.52,3.89,42.35,thermal
sar_sat_0_0,9210.0,18.259,-131.254,634.8,3.96,4.35,,sar
therm_sat_0_0,9710.0,-38.524,-160.818,647.8,2.49,2.74,51.96,thermal
therm_sat_0_0,9720.0,-37.54,-160.65,648.4,3.97,4.37,52.15,thermal
vis_sat_0_1,9990.0,20.0,29.042,765.7,1.13,1.27,,visual
sar_sat_0_0,10560.0,64.475,-25.14,716.0,3.68,4.09,,sar
vis_sat_0_0,10630.0,-63.458,158.867,683.5,-4.05,4.49,43.07,visual
vis_sat_0_0,10650.0,-62.603,160.119,680.5,-1.8,1.99,42.67,visual
vis_sat_0_0,10650.0,-62.885,160.92,682.2,-4.2,4.65,43.11,visual
vis_sat_0_0,11030.0,-46.047,-171.734,658.1,-5.34,5.89,48.53,visual
vis_sat_0_0,11070.0,-44.082,-170.497,653.9,-3.35,3.7,49.23,visual
sar_sat_0_0,12840.0,-51.78,58.396,736.1,-0.37,0.41,59.17,sar
vis_sat_0_1,13130.0,-10.826,-159.75,631.9,-3.56,3.91,71.33,visual
vis_sat_0_1,13670.0,19.424,-148.569,636.2,-4.57,5.03,,visual
