Contacts between Entity1 with id imaging_sat_0_2 with Entity2 with id imaging_sat_2_2
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
0,36
225,333
522,629
818,926
1115,1222
1411,1519
1708,1815
2004,2111
2301,2408
2597,2704
2894,3001
3190,3297
3487,3594
3783,3890
4080,4187
4376,4483
4672,4780
4969,5076
5265,5373
5562,5669
5858,5966
6155,6262
6451,6558
6748,6855
7044,7151
7340,7448
7637,7744
7933,8041
8230,8337
8526,8634
