routine,t_avg,t_std,t_med,n
img_0,0.012,0.01,0.012,604
sar_1,0.012,0.014,0.012,515
sar_2,0.012,0.014,0.012,531
thm_0,0.011,0.004,0.012,503
img_1,0.012,0.006,0.012,521
sar_0,0.012,0.006,0.012,560
thm_2,0.011,0.004,0.012,576
img_2,0.012,0.017,0.012,514
thm_1,0.013,0.008,0.012,631
