req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
d99c7bda,img_0,visible,"[2985.5723224112626, 2952.536872868994, 4800.990166973737]",0,86400,86400,1990.0,1,0.3333333333333333,0.32565586419753084
d99f53f0,img_0,visible,"[3189.9201237317257, 2883.3712928389405, 4710.753894359307]",0,86400,86400,2000.0,1,0.3333333333333333,0.3256172839506173
d9a0c550,sar_2,sar,"[3647.464396164025, 2402.5866892212007, 4648.032200928756]",0,86400,86400,2060.0,1,0.3333333333333333,0.3253858024691358
d99f53f0,sar_2,sar,"[3189.9201237317257, 2883.3712928389405, 4710.753894359307]",0,86400,86400,2120.0,1,0.3333333333333333,0.32515432098765434
d99124a6,img_0,visible,"[2900.2658846585045, 3836.63586121435, 4189.189149239713]",0,86400,86400,2150.0,1,0.3333333333333333,0.32503858024691357
d99c7bda,sar_2,sar,"[2985.5723224112626, 2952.536872868994, 4800.990166973737]",0,86400,86400,2160.0,1,0.3333333333333333,0.325
d9952c86,sar_2,sar,"[2466.5311418031138, 2887.5685932047995, 5124.333557393623]",0,86400,86400,2250.0,1,0.3333333333333333,0.3246527777777778
d995b746,img_0,visible,"[3544.836712026833, 3591.28373183685, 3900.9532814285894]",0,86400,86400,2250.0,1,0.3333333333333333,0.3246527777777778
d998b2c0,thm_2,thermal,"[-527.0624668467873, -2789.5682143175945, 5711.491661123914]",0,86400,86400,2310.0,1,0.3333333333333333,0.3244212962962963
d99f2632,thm_2,thermal,"[-729.3680464732022, -3221.3693153788217, 5456.319698120459]",0,86400,86400,2340.0,1,0.3333333333333333,0.32430555555555557
d9a1b9ce,thm_2,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699553]",0,86400,86400,2350.0,1,0.3333333333333333,0.32426697530864196
d99ec188,thm_2,thermal,"[-486.6518092197806, -3405.35416040655, 5370.973442511386]",0,86400,86400,2390.0,1,0.3333333333333333,0.3241126543209876
d9969ec2,thm_2,thermal,"[122.68746765659947, -4156.697815105328, 4836.05559527145]",0,86400,86400,2560.0,1,0.3333333333333333,0.3234567901234568
d9a03d42,sar_2,sar,"[92.82224045354891, 2374.5885848196267, 5918.896497312586]",0,86400,86400,2630.0,1,0.3333333333333333,0.32318672839506174
d98fcc50,thm_2,thermal,"[898.8023036626365, -4584.657516159215, 4342.08389368898]",0,86400,86400,2710.0,1,0.3333333333333333,0.3228780864197531
d98e63d8,img_2,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0,86400,86400,2710.0,1,0.3333333333333333,0.3228780864197531
d9906ee4,thm_2,thermal,"[1116.7695837167585, -4411.567404308493, 4468.950815964037]",0,86400,86400,2720.0,1,0.3333333333333333,0.3228395061728395
d98e9a1a,img_2,visible,"[406.402957876742, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2730.0,1,0.3333333333333333,0.3228009259259259
d9969ec2,img_2,visible,"[122.68746765659947, -4156.697815105328, 4836.05559527145]",0,86400,86400,2760.0,1,0.3333333333333333,0.3226851851851852
d98e9a1a,thm_2,thermal,"[406.402957876742, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2760.0,1,0.3333333333333333,0.3226851851851852
d9a00f02,sar_2,sar,"[-1105.7326004745605, 2672.4975525235704, 5684.693035633584]",0,86400,86400,2800.0,1,0.3333333333333333,0.32253086419753085
d9a06b3c,img_2,visible,"[1114.3333362144322, -3833.713792656991, 4974.0850850352845]",0,86400,86400,2880.0,1,0.3333333333333333,0.32222222222222224
d99ba5de,img_2,visible,"[818.7321547956417, -3678.3130987807463, 5145.902551294512]",0,86400,86400,2890.0,1,0.3333333333333333,0.32218364197530863
d99d698c,img_2,visible,"[915.1829584388892, -3660.6480566836904, 5142.24840114309]",0,86400,86400,2900.0,1,0.3333333333333333,0.3221450617283951
d9990e8c,img_2,visible,"[1269.1043438792206, -3445.6511992852825, 5215.120769319583]",0,86400,86400,2950.0,1,0.3333333333333333,0.3219521604938272
d990f210,sar_1,sar,"[6014.103145293561, 1558.386124624585, 1443.1280974762371]",0,86400,86400,3500.0,1,0.3333333333333333,0.31983024691358025
d99dfa3c,thm_2,thermal,"[4120.5546538434155, -4849.729988828746, -426.3461522310146]",0,86400,86400,3630.0,1,0.3333333333333333,0.3193287037037037
d994633c,img_2,visible,"[3267.3565544461812, 716.4968398696387, 5430.620230319194]",0,86400,86400,3670.0,1,0.3333333333333333,0.31917438271604937
d9a1eb42,img_2,visible,"[3215.4664001449673, 863.9282545673157, 5440.131107048499]",0,86400,86400,3680.0,1,0.3333333333333333,0.3191358024691358
d9996c38,img_2,visible,"[2908.914835722564, 1529.23176754171, 5466.286430569853]",0,86400,86400,3760.0,1,0.3333333333333333,0.31882716049382714
d9a218a6,img_2,visible,"[3493.785174397175, 2290.393755297954, 4819.5626629635535]",0,86400,86400,3920.0,1,0.3333333333333333,0.31820987654320987
d9a0c550,img_2,visible,"[3647.464396164025, 2402.5866892212007, 4648.032200928756]",0,86400,86400,3960.0,1,0.3333333333333333,0.3180555555555556
d99f53f0,img_2,visible,"[3189.9201237317257, 2883.3712928389405, 4710.753894359307]",0,86400,86400,4000.0,1,0.3333333333333333,0.31790123456790126
d9a0c550,sar_1,sar,"[3647.464396164025, 2402.5866892212007, 4648.032200928756]",0,86400,86400,4110.0,1,0.3333333333333333,0.31747685185185187
d9a218a6,sar_1,sar,"[3493.785174397175, 2290.393755297954, 4819.5626629635535]",0,86400,86400,4140.0,1,0.3333333333333333,0.3173611111111111
d998e114,img_2,visible,"[3646.4015161375887, 3394.1326504988942, 3982.9941244376128]",0,86400,86400,4140.0,1,0.3333333333333333,0.3173611111111111
d995b746,img_2,visible,"[3544.836712026833, 3591.28373183685, 3900.9532814285894]",0,86400,86400,4170.0,1,0.3333333333333333,0.31724537037037037
d9979ac0,sar_1,sar,"[2630.174015858927, 2107.3204105932896, 5414.979962546043]",0,86400,86400,4290.0,1,0.3333333333333333,0.31678240740740743
d992be74,thm_1,thermal,"[-1198.1385881205429, -3088.9038212981127, 5450.11557380246]",0,86400,86400,4330.0,1,0.3333333333333333,0.3166280864197531
d99f2632,thm_1,thermal,"[-729.3680464732022, -3221.3693153788217, 5456.319698120459]",0,86400,86400,4380.0,1,0.3333333333333333,0.31643518518518515
d9a1b9ce,thm_1,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699553]",0,86400,86400,4390.0,1,0.3333333333333333,0.3163966049382716
d9949172,thm_1,thermal,"[-806.460273793935, -3452.0151021493853, 5302.248223414524]",0,86400,86400,4410.0,1,0.3333333333333333,0.31631944444444443
d99ec188,thm_1,thermal,"[-486.6518092197806, -3405.35416040655, 5370.973442511386]",0,86400,86400,4430.0,1,0.3333333333333333,0.3162422839506173
d99d078a,thm_1,thermal,"[-617.3455133490522, -3774.0543475300237, 5104.5098648562935]",0,86400,86400,4470.0,1,0.3333333333333333,0.316087962962963
d995896a,thm_1,thermal,"[-660.1806065812407, -3881.037609803972, 5018.200005914351]",0,86400,86400,4480.0,1,0.3333333333333333,0.3160493827160494
d99671c2,thm_1,thermal,"[-601.3874084163036, -3916.9255135786743, 4997.664491285151]",0,86400,86400,4490.0,1,0.3333333333333333,0.3160108024691358
d999a1c6,thm_1,thermal,"[-324.55826951299105, -4107.041814579686, 4869.0340032045815]",0,86400,86400,4550.0,1,0.3333333333333333,0.3157793209876543
d9969ec2,thm_1,thermal,"[122.68746765659947, -4156.697815105328, 4836.05559527145]",0,86400,86400,4600.0,1,0.3333333333333333,0.31558641975308643
d98e9a1a,thm_1,thermal,"[406.402957876742, -4426.166406887765, 4574.3316709378405]",0,86400,86400,4670.0,1,0.3333333333333333,0.3153163580246913
d9a03d42,sar_1,sar,"[92.82224045354891, 2374.5885848196267, 5918.896497312586]",0,86400,86400,4680.0,1,0.3333333333333333,0.31527777777777777
d98e63d8,thm_1,thermal,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0,86400,86400,4730.0,1,0.3333333333333333,0.3150848765432099
d98fcc50,thm_1,thermal,"[898.8023036626365, -4584.657516159215, 4342.08389368898]",0,86400,86400,4750.0,1,0.3333333333333333,0.3150077160493827
d999a1c6,img_1,visible,"[-324.55826951299105, -4107.041814579686, 4869.0340032045815]",0,86400,86400,4790.0,1,0.3333333333333333,0.3148533950617284
d9969ec2,img_1,visible,"[122.68746765659947, -4156.697815105328, 4836.05559527145]",0,86400,86400,4820.0,1,0.3333333333333333,0.31473765432098766
d9a00f02,sar_1,sar,"[-1105.7326004745605, 2672.4975525235704, 5684.693035633584]",0,86400,86400,4870.0,1,0.3333333333333333,0.31454475308641977
d99ba5de,img_1,visible,"[818.7321547956417, -3678.3130987807463, 5145.902551294512]",0,86400,86400,4950.0,1,0.3333333333333333,0.3142361111111111
d99a47ca,img_1,visible,"[831.8868848750335, -2520.576046190054, 5799.593370877264]",0,86400,86400,5110.0,1,0.3333333333333333,0.31361882716049383
d993aa96,sar_0,sar,"[6339.582837425502, 6.677192460083909, 700.1910624240799]",0,86400,86400,5340.0,1,0.3333333333333333,0.3127314814814815
d9985730,thm_1,thermal,"[2869.2733010536126, -5630.759849797756, 861.6477813724904]",0,86400,86400,5400.0,1,0.3333333333333333,0.3125
d99ef6c6,thm_1,thermal,"[3237.531966526606, -5491.229894590414, -213.08137378151363]",0,86400,86400,5570.0,1,0.3333333333333333,0.3118441358024691
d994633c,img_1,visible,"[3267.3565544461812, 716.4968398696387, 5430.620230319194]",0,86400,86400,5730.0,1,0.3333333333333333,0.31122685185185184
d9a1eb42,img_1,visible,"[3215.4664001449673, 863.9282545673157, 5440.131107048499]",0,86400,86400,5750.0,1,0.3333333333333333,0.31114969135802467
d9a0c550,img_1,visible,"[3647.464396164025, 2402.5866892212007, 4648.032200928756]",0,86400,86400,6020.0,1,0.3333333333333333,0.310108024691358
d997ca90,thm_1,thermal,"[3277.8176032855904, -4291.577384423207, -3393.950202120835]",0,86400,86400,6100.0,1,0.3333333333333333,0.3097993827160494
d99152fa,sar_0,sar,"[2736.5225342760396, 1646.4048317042018, 5520.997936145076]",0,86400,86400,6300.0,1,0.3333333333333333,0.3090277777777778
d991bbfa,sar_0,sar,"[2565.1049027893, 1740.7222025433123, 5574.113894838958]",0,86400,86400,6330.0,1,0.3333333333333333,0.308912037037037
d9979ac0,sar_0,sar,"[2630.174015858927, 2107.3204105932896, 5414.979962546043]",0,86400,86400,6340.0,1,0.3333333333333333,0.30887345679012346
d992be74,thm_0,thermal,"[-1198.1385881205429, -3088.9038212981127, 5450.11557380246]",0,86400,86400,6390.0,1,0.3333333333333333,0.30868055555555557
d99f2632,thm_0,thermal,"[-729.3680464732022, -3221.3693153788217, 5456.319698120459]",0,86400,86400,6440.0,1,0.3333333333333333,0.3084876543209876
d9949172,thm_0,thermal,"[-806.460273793935, -3452.0151021493853, 5302.248223414524]",0,86400,86400,6470.0,1,0.3333333333333333,0.3083719135802469
d99d078a,thm_0,thermal,"[-617.3455133490522, -3774.0543475300237, 5104.5098648562935]",0,86400,86400,6530.0,1,0.3333333333333333,0.30814043209876546
d995896a,thm_0,thermal,"[-660.1806065812407, -3881.037609803972, 5018.200005914351]",0,86400,86400,6550.0,1,0.3333333333333333,0.30806327160493824
d99671c2,thm_0,thermal,"[-601.3874084163036, -3916.9255135786743, 4997.664491285151]",0,86400,86400,6560.0,1,0.3333333333333333,0.3080246913580247
d999a1c6,thm_0,thermal,"[-324.55826951299105, -4107.041814579686, 4869.0340032045815]",0,86400,86400,6610.0,1,0.3333333333333333,0.3078317901234568
d995896a,img_0,visible,"[-660.1806065812407, -3881.037609803972, 5018.200005914351]",0,86400,86400,6800.0,1,0.3333333333333333,0.30709876543209874
d999a1c6,img_0,visible,"[-324.55826951299105, -4107.041814579686, 4869.0340032045815]",0,86400,86400,6810.0,1,0.3333333333333333,0.3070601851851852
d99671c2,img_0,visible,"[-601.3874084163036, -3916.9255135786743, 4997.664491285151]",0,86400,86400,6820.0,1,0.3333333333333333,0.30702160493827163
d99d078a,img_0,visible,"[-617.3455133490522, -3774.0543475300237, 5104.5098648562935]",0,86400,86400,6830.0,1,0.3333333333333333,0.306983024691358
d99e2a20,thm_2,thermal,"[-2775.1591803125843, 4703.071407449161, 3295.4868413845365]",0,86400,86400,7080.0,1,0.3333333333333333,0.3060185185185185
d99fe0a4,sar_0,sar,"[-2284.69616712873, 2998.3482742525125, 5144.967804716757]",0,86400,86400,7100.0,1,0.3333333333333333,0.30594135802469136
d99a47ca,img_0,visible,"[831.8868848750335, -2520.576046190054, 5799.593370877264]",0,86400,86400,7120.0,1,0.3333333333333333,0.3058641975308642
d9961754,img_0,visible,"[808.5760258594048, -2404.4452691457163, 5851.962954382561]",0,86400,86400,7130.0,1,0.3333333333333333,0.30582561728395063
d9976d0c,thm_2,thermal,"[-3063.8717162553503, 3303.7928387437673, 4514.22924167278]",0,86400,86400,7320.0,1,0.3333333333333333,0.3050925925925926
d994633c,img_0,visible,"[3267.3565544461812, 716.4968398696387, 5430.620230319194]",0,86400,86400,7740.0,1,0.3333333333333333,0.3034722222222222
d9a18be8,img_0,visible,"[3853.836200233957, 381.12619620010014, 5067.870561262791]",0,86400,86400,7770.0,1,0.3333333333333333,0.3033564814814815
d9924390,thm_0,thermal,"[2188.03649364457, -5708.670852100328, -1817.7447747792826]",0,86400,86400,7800.0,1,0.3333333333333333,0.30324074074074076
d99f812c,thm_0,thermal,"[2352.583818388748, -5546.545150404478, -2093.2770799293826]",0,86400,86400,7860.0,1,0.3333333333333333,0.30300925925925926
d9937828,thm_0,thermal,"[2549.5605574880888, -4846.34511903818, -3270.0615609271813]",0,86400,86400,8070.0,1,0.3333333333333333,0.3021990740740741
d9996c38,sar_2,sar,"[2908.914835722564, 1529.23176754171, 5466.286430569853]",0,86400,86400,8260.0,1,0.3333333333333333,0.30146604938271604
d99152fa,sar_2,sar,"[2736.5225342760396, 1646.4048317042018, 5520.997936145076]",0,86400,86400,8300.0,1,0.3333333333333333,0.30131172839506176
d996cf28,sar_2,sar,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0,86400,86400,8310.0,1,0.3333333333333333,0.30127314814814815
d991bbfa,sar_2,sar,"[2565.1049027893, 1740.7222025433123, 5574.113894838958]",0,86400,86400,8330.0,1,0.3333333333333333,0.301195987654321
d9979ac0,sar_2,sar,"[2630.174015858927, 2107.3204105932896, 5414.979962546043]",0,86400,86400,8340.0,1,0.3333333333333333,0.30115740740740743
d994c098,img_0,visible,"[4894.218890846288, 3164.571560452979, 2590.89385128631]",0,86400,86400,8370.0,1,0.3333333333333333,0.30104166666666665
d992be74,thm_2,thermal,"[-1198.1385881205429, -3088.9038212981127, 5450.11557380246]",0,86400,86400,8380.0,1,0.3333333333333333,0.3010030864197531
d9931a4a,img_2,visible,"[-1856.1026227263926, -4408.76097623043, 4218.806984178539]",0,86400,86400,8580.0,1,0.3333333333333333,0.3002314814814815
d99a1796,img_0,visible,"[4963.397341924713, 3795.7658574591355, 1279.637074681688]",0,86400,86400,8600.0,1,0.3333333333333333,0.3001543209876543
d995896a,img_2,visible,"[-660.1806065812407, -3881.037609803972, 5018.200005914351]",0,86400,86400,8810.0,1,0.3333333333333333,0.29934413580246916
d99671c2,img_2,visible,"[-601.3874084163036, -3916.9255135786743, 4997.664491285151]",0,86400,86400,8820.0,1,0.3333333333333333,0.29930555555555555
d99d078a,img_2,visible,"[-617.3455133490522, -3774.0543475300237, 5104.5098648562935]",0,86400,86400,8830.0,1,0.3333333333333333,0.299266975308642
d9949172,img_2,visible,"[-806.460273793935, -3452.0151021493853, 5302.248223414524]",0,86400,86400,8840.0,1,0.3333333333333333,0.2992283950617284
d99ec188,img_2,visible,"[-486.6518092197806, -3405.35416040655, 5370.973442511386]",0,86400,86400,8890.0,1,0.3333333333333333,0.2990354938271605
d99f2632,img_2,visible,"[-729.3680464732022, -3221.3693153788217, 5456.319698120459]",0,86400,86400,8910.0,1,0.3333333333333333,0.2989583333333333
d9a1b9ce,img_2,visible,"[-484.4989370054224, -3071.0458366365833, 5569.071817699553]",0,86400,86400,8920.0,1,0.3333333333333333,0.29891975308641977
d99dcb70,thm_1,thermal,"[-2446.616749910918, 4967.571084370408, 3165.1108451616715]",0,86400,86400,9030.0,1,0.3333333333333333,0.2984953703703704
d99e2a20,thm_1,thermal,"[-2775.1591803125843, 4703.071407449161, 3295.4868413845365]",0,86400,86400,9080.0,1,0.3333333333333333,0.29830246913580244
d99fe0a4,sar_2,sar,"[-2284.69616712873, 2998.3482742525125, 5144.967804716757]",0,86400,86400,9110.0,1,0.3333333333333333,0.2981867283950617
d99a47ca,img_2,visible,"[831.8868848750335, -2520.576046190054, 5799.593370877264]",0,86400,86400,9130.0,1,0.3333333333333333,0.29810956790123455
d9961754,img_2,visible,"[808.5760258594048, -2404.4452691457163, 5851.962954382561]",0,86400,86400,9140.0,1,0.3333333333333333,0.298070987654321
d9976d0c,sar_2,sar,"[-3063.8717162553503, 3303.7928387437673, 4514.22924167278]",0,86400,86400,9260.0,1,0.3333333333333333,0.297608024691358
d9928ddc,thm_2,thermal,"[569.1777782846607, -6232.400738212345, 1230.3821993246004]",0,86400,86400,9260.0,1,0.3333333333333333,0.297608024691358
d99fe0a4,thm_1,thermal,"[-2284.69616712873, 2998.3482742525125, 5144.967804716757]",0,86400,86400,9570.0,1,0.3333333333333333,0.29641203703703706
d9a18be8,img_2,visible,"[3853.836200233957, 381.12619620010014, 5067.870561262791]",0,86400,86400,9790.0,1,0.3333333333333333,0.2955632716049383
d9a18be8,sar_1,sar,"[3853.836200233957, 381.12619620010014, 5067.870561262791]",0,86400,86400,10100.0,1,0.3333333333333333,0.2943672839506173
d994633c,sar_1,sar,"[3267.3565544461812, 716.4968398696387, 5430.620230319194]",0,86400,86400,10220.0,1,0.3333333333333333,0.29390432098765434
d9a1eb42,sar_1,sar,"[3215.4664001449673, 863.9282545673157, 5440.131107048499]",0,86400,86400,10230.0,1,0.3333333333333333,0.29386574074074073
d9996c38,sar_1,sar,"[2908.914835722564, 1529.23176754171, 5466.286430569853]",0,86400,86400,10320.0,1,0.3333333333333333,0.2935185185185185
d99152fa,sar_1,sar,"[2736.5225342760396, 1646.4048317042018, 5520.997936145076]",0,86400,86400,10350.0,1,0.3333333333333333,0.2934027777777778
d996cf28,sar_1,sar,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0,86400,86400,10360.0,1,0.3333333333333333,0.2933641975308642
d991bbfa,sar_1,sar,"[2565.1049027893, 1740.7222025433123, 5574.113894838958]",0,86400,86400,10380.0,1,0.3333333333333333,0.293287037037037
d9931a4a,thm_1,thermal,"[-1856.1026227263926, -4408.76097623043, 4218.806984178539]",0,86400,86400,10640.0,1,0.3333333333333333,0.29228395061728396
d9943452,img_2,visible,"[5437.134793679236, 3320.2055475323236, 307.28328766129783]",0,86400,86400,10710.0,1,0.3333333333333333,0.2920138888888889
d992ec82,img_2,visible,"[5141.676460793821, 3755.3921059180525, 375.2545332235252]",0,86400,86400,10740.0,1,0.3333333333333333,0.29189814814814813
d99b3dce,img_2,visible,"[5386.140860180846, 3411.4309838482764, 179.57710908691936]",0,86400,86400,10750.0,1,0.3333333333333333,0.2918595679012346
d98ded22,img_2,visible,"[5337.224268031289, 3491.7557006492893, 47.97813146383141]",0,86400,86400,10760.0,1,0.3333333333333333,0.291820987654321
d992be74,img_1,visible,"[-1198.1385881205429, -3088.9038212981127, 5450.11557380246]",0,86400,86400,10880.0,1,0.3333333333333333,0.291358024691358
d99fb25a,img_2,visible,"[5545.629488316486, 3150.6142458030345, -15.688015658211748]",0,86400,86400,10890.0,1,0.3333333333333333,0.2913194444444444
d9949172,img_1,visible,"[-806.460273793935, -3452.0151021493853, 5302.248223414524]",0,86400,86400,10910.0,1,0.3333333333333333,0.2912422839506173
d99f2632,img_1,visible,"[-729.3680464732022, -3221.3693153788217, 5456.319698120459]",0,86400,86400,10940.0,1,0.3333333333333333,0.2911265432098766
d99ec188,img_1,visible,"[-486.6518092197806, -3405.35416040655, 5370.973442511386]",0,86400,86400,10950.0,1,0.3333333333333333,0.29108796296296297
d9a1b9ce,img_1,visible,"[-484.4989370054224, -3071.0458366365833, 5569.071817699553]",0,86400,86400,10980.0,1,0.3333333333333333,0.29097222222222224
d998b2c0,img_1,visible,"[-527.0624668467873, -2789.5682143175945, 5711.491661123914]",0,86400,86400,11000.0,1,0.3333333333333333,0.2908950617283951
d98f4c9e,img_2,visible,"[5045.45384488806, 3563.986412137975, -1588.0865891310452]",0,86400,86400,11010.0,1,0.3333333333333333,0.29085648148148147
d993d836,img_2,visible,"[5345.602270338164, 3366.576823012409, -878.2479851891604]",0,86400,86400,11050.0,1,0.3333333333333333,0.2907021604938272
d9a09882,sar_1,sar,"[-1931.5639588302697, 3677.1072191276407, 4840.306378047264]",0,86400,86400,11160.0,1,0.3333333333333333,0.2902777777777778
d9961754,img_1,visible,"[808.5760258594048, -2404.4452691457163, 5851.962954382561]",0,86400,86400,11210.0,1,0.3333333333333333,0.29008487654320986
d9976d0c,sar_1,sar,"[-3063.8717162553503, 3303.7928387437673, 4514.22924167278]",0,86400,86400,11310.0,1,0.3333333333333333,0.2896990740740741
d9a09882,thm_0,thermal,"[-1931.5639588302697, 3677.1072191276407, 4840.306378047264]",0,86400,86400,11370.0,1,0.3333333333333333,0.2894675925925926
d99fe0a4,thm_0,thermal,"[-2284.69616712873, 2998.3482742525125, 5144.967804716757]",0,86400,86400,11490.0,1,0.3333333333333333,0.28900462962962964
d9a18be8,sar_0,sar,"[3853.836200233957, 381.12619620010014, 5067.870561262791]",0,86400,86400,12140.0,1,0.3333333333333333,0.2864969135802469
d994633c,sar_0,sar,"[3267.3565544461812, 716.4968398696387, 5430.620230319194]",0,86400,86400,12250.0,1,0.3333333333333333,0.28607253086419754
d9a1eb42,sar_0,sar,"[3215.4664001449673, 863.9282545673157, 5440.131107048499]",0,86400,86400,12270.0,1,0.3333333333333333,0.28599537037037037
d996cf28,sar_0,sar,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0,86400,86400,12390.0,1,0.3333333333333333,0.28553240740740743
d997ca90,sar_2,sar,"[3277.8176032855904, -4291.577384423207, -3393.950202120835]",0,86400,86400,12500.0,1,0.3333333333333333,0.28510802469135804
d9931a4a,thm_0,thermal,"[-1856.1026227263926, -4408.76097623043, 4218.806984178539]",0,86400,86400,12700.0,1,0.3333333333333333,0.28433641975308643
d99fb25a,img_1,visible,"[5545.629488316486, 3150.6142458030345, -15.688015658211748]",0,86400,86400,12810.0,1,0.3333333333333333,0.28391203703703705
