id,type,x_pos,y_pos,z_pos,s_max,measurements,t_start,t_end,t_corr
9154473e,GROUND_POINT,-2522.6327713921232,3706.9238838638657,4536.040330653578,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
91546fac,GROUND_POINT,868.2140589509411,-2533.5909443788805,5788.587386900102,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
91549806,GROUND_POINT,-1237.689134451792,-3457.7630728481276,5214.654619424526,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
9154c074,GROUND_POINT,-1237.689134451792,-3457.7630728481276,5214.654619424526,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
9154e9aa,GROUND_POINT,-1237.689134451792,-3457.7630728481276,5214.654619424526,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
91551326,GROUND_POINT,-243.15193555813926,4263.23216306525,4737.758048003087,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
91554102,GROUND_POINT,3181.424272992813,-5513.671998327391,-398.22525215043555,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
91556bb4,GROUND_POINT,3181.424272992813,-5513.671998327391,-398.22525215043555,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
9155954e,GROUND_POINT,-2983.7162488107874,-884.7093614875361,5567.346706794583,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
9155be98,GROUND_POINT,-2983.7162488107874,-884.7093614875361,5567.346706794583,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
9155e968,GROUND_POINT,-2983.7162488107874,-884.7093614875361,5567.346706794583,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
915611fe,GROUND_POINT,-590.0327515910049,-3790.412629091766,5095.611456405334,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
91563a58,GROUND_POINT,-590.0327515910049,-3790.412629091766,5095.611456405334,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
915662bc,GROUND_POINT,-590.0327515910049,-3790.412629091766,5095.611456405334,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
91568abc,GROUND_POINT,-55.547988737177064,3676.4455296933547,5211.64900482781,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
9156b474,GROUND_POINT,-55.547988737177064,3676.4455296933547,5211.64900482781,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
9156dda0,GROUND_POINT,-55.547988737177064,3676.4455296933547,5211.64900482781,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
915708b6,GROUND_POINT,-55.547988737177064,3676.4455296933547,5211.64900482781,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
915732a0,GROUND_POINT,3242.694748461675,4017.413315023645,3745.122652991155,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
91575ece,GROUND_POINT,3242.694748461675,4017.413315023645,3745.122652991155,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
91578764,GROUND_POINT,3242.694748461675,4017.413315023645,3745.122652991155,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
9157b144,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",432000.0,518400.0,86400
9157db74,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
91580694,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
91583074,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
91585900,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
91588150,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
9158aa0e,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
9158d254,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
9158fb1c,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
915923a8,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
91594f36,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
91597862,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
9159a148,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
9159cb0a,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
9159f4ea,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
915a1d1c,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
915a46e8,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
915a6f92,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
915a990e,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
915ac348,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
915aed0a,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
915b167c,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
915b4412,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
915b6d34,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
915b9692,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
915bc004,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
915be976,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
915c1356,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
915c43f8,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
915c6c3e,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
915c96aa,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
915cc058,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
915ce9a2,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
915d1436,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
915d3d94,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
915d6a12,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
915d932a,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
915dbb84,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
915de37a,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
915e0c2e,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
915e3424,GROUND_POINT,6014.103145293561,1558.386124624585,1443.1280974762371,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
915e5d78,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
915e87b2,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
915eb08e,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
915ed8f2,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
915f0340,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
915f2c9e,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
915f57f0,GROUND_POINT,797.8958361100505,-3695.0503728351537,5137.1770106067725,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
915f80ae,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",432000.0,518400.0,86400
915faa20,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
915fd3e2,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
915ffca0,GROUND_POINT,3651.940893909938,4015.0194267412326,3350.159603907921,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
91602504,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
91604d86,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
916076e4,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
91609f20,GROUND_POINT,-1834.200878034627,5965.05135312488,1317.0011977890397,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
9160c860,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
9160f0ba,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
916118d8,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
91614664,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
91617116,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
91619b64,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
9161c3b4,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
9161eb28,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
9162135a,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
91623d26,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
916266b6,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1123200.0,1209600.0,86400
91628ef2,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
9162b724,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
9162df42,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
916308dc,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
9163319a,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
91635e72,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
91638820,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
9163b084,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
9163da46,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
916403c2,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
91642ce4,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
91645534,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
91647d7a,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
9164a624,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
9164d004,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
9164f98a,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
91652266,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
91654ea8,GROUND_POINT,-2849.8070058928665,2687.1196156139604,5033.7471988494135,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
91657784,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
91659fca,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
9165c9d2,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
9165f362,GROUND_POINT,-261.57173341822335,-3663.957620393872,5214.174665813561,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
91661cc0,GROUND_POINT,3297.692376343519,-5442.20741441791,-433.85033230164714,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
91664704,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
916671e8,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
91669a60,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
9166c30a,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
9166eaf6,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
91671562,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
916742da,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
91676cb0,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
91679708,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
9167c034,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
9167e992,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
91681246,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
91683b4a,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
9168644e,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
91688c8a,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
9168b5fc,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
9168df32,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
916908a4,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
91693194,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
91695e30,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
9169872a,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
9169af5c,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
9169da22,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
916a03b2,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
916a2d38,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
916a5614,GROUND_POINT,-815.7361857281971,-4341.655319731582,4600.568032462706,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
916a7f40,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
916aa894,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
916ad1d4,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
916afb3c,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
916b25da,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
916b6892,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
916b93da,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
916bbd74,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
916be704,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
916c10da,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
916c3ac4,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
916c645e,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
916c8e52,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
916cb68e,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
916cded4,GROUND_POINT,3840.5793081884826,3652.0740611267615,3548.6516158869763,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
916d085a,GROUND_POINT,3840.5793081884826,3652.0740611267615,3548.6516158869763,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
