routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00032,0.0046,2e-05,3090
__check_action_completion,6e-05,1e-05,6e-05,3090
preplanner/update_percepts,4e-05,1e-05,4e-05,3090
preplanner/needs_planning,0.0,0.0,0.0,3090
preplanner/calculate_access_opportunities,0.00095,0.0,0.00095,1
preplanner/_schedule_observations,0.59478,0.0,0.59478,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.04684,0.0,0.04684,1
preplanner/_schedule_broadcasts,0.46793,0.0,0.46793,1
preplanner/_schedule_maneuvers,0.44409,0.0,0.44409,1
preplanner/__schedule_periodic_replan,0.00094,0.0,0.00094,1
preplanner/generate_plan,1.5099,0.0,1.5099,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3090
replanner/update_percepts,0.00012,0.0001,0.0001,3090
replanner/check_request_completion,0.22337,0.2088,0.18554,3090
replanner/check_request_end_time,0.0,0.0,0.0,3090
replanner/compare_bids,0.15846,0.21047,0.06938,3090
replanner/consensus_phase,0.38186,0.33782,0.32943,3090
replanner/needs_planning,0.38188,0.33782,0.32945,3090
replanner/_get_available_requests,0.00034,0.00023,0.0003,106
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2837
replanner/_can_bid,0.0,0.0,0.0,1896
replanner/_schedule_maneuvers,0.90668,0.55104,0.87888,39
replanner/_create_broadcast_path,0.0864,0.05579,0.05657,39
replanner/_schedule_broadcasts,0.08807,0.05563,0.0569,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.99608,0.55553,0.92682,39
replanner/_can_access,0.00029,8e-05,0.00029,28
