routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3091
update_state,0.0,0.0,0.0,3091
sense_environment,0.805,0.465,0.807,3090
update_state_environment,0.003,0.012,0.0,3090
get_environment_broadcasts,0.0,0.003,0.0,3090
get_agent_broadcasts,0.013,0.075,0.0,3090
sense,0.824,0.462,0.817,3090
think,0.447,0.389,0.389,3090
perform_broadcast,0.022,0.024,0.012,43
do,0.43,0.515,0.127,3090
perform_wait_for_messages,0.438,0.517,0.131,2983
perform_state_change,0.452,0.54,0.066,76
perform_observation,0.294,0.451,0.009,67
