routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.011,0.0,3084
__check_action_completion,0.001,0.013,0.0,3084
replanner/__get_new_requests,0.0,0.0,0.0,3084
replanner/__update_performed_requests,0.0,0.002,0.0,3084
replanner/_update_access_times,0.041,0.651,0.0,3084
replanner/update_percepts,0.162,0.699,0.001,3084
replanner/compile_external_plan_bids,0.0,0.003,0.0,3084
replanner/compile_new_measurement_request_bids,0.007,0.029,0.001,3084
replanner/check_request_completion,0.0,0.006,0.0,3084
replanner/check_request_end_time,0.0,0.006,0.0,3084
replanner/compare_bids,0.125,0.237,0.027,3084
replanner/consensus_phase,0.125,0.238,0.028,3084
replanner/needs_planning,0.618,0.589,0.426,3084
replanner/_get_available_requests,0.795,0.629,0.648,1027
replanner/calc_imaging_time,0.166,0.319,0.032,2951
replanner/planning_phase,2.466,2.913,1.43,662
replanner/_schedule_measurements,0.029,0.06,0.002,1165
replanner/_schedule_broadcasts,0.181,0.292,0.044,1165
replanner/_schedule_maneuvers,0.302,0.522,0.052,1165
replanner/_schedule_waits,0.0,0.0,0.0,1165
replanner/_plan_from_path,0.52,0.67,0.249,1165
replanner/generate_plan,2.269,2.534,1.525,1165
