Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.1
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
24,2894,,16.73,-99.653,871.8,41.05,46.2,88.19
24,4033,,17.003,-100.244,923.7,44.03,49.81,87.8
25,610,,18.272,-101.892,1095.3,51.02,58.69,86.95
25,4033,,17.003,-100.244,921.8,43.91,49.67,87.83
26,161,,12.203,-86.107,1199.3,-53.92,62.66,nan
26,610,,18.272,-101.892,1092.9,50.93,58.57,86.99
26,1391,,14.702,-91.181,735.9,-29.22,32.45,nan
26,2394,,13.663,-89.002,906.7,-43.08,48.65,nan
26,3700,,16.223,-94.627,635.7,5.81,6.38,nan
26,3922,,16.445,-95.399,648.5,12.3,13.55,nan
26,4231,,15.873,-93.665,637.3,-6.93,7.62,nan
27,161,,12.203,-86.107,1203.7,-54.02,62.8,nan
27,1391,,14.702,-91.181,737.7,-29.41,32.66,nan
27,1829,,13.944,-88.932,904.3,-42.93,48.47,nan
27,2175,,19.623,-101.648,1116.2,51.64,59.53,87.81
27,2394,,13.663,-89.002,909.9,-43.23,48.84,nan
27,3700,,16.223,-94.627,634.7,4.71,5.18,nan
27,3922,,16.445,-95.399,648.2,12.08,13.3,nan
27,4231,,15.873,-93.665,636.3,-6.09,6.7,nan
27,4641,,14.245,-89.478,855.1,-39.9,44.84,nan
28,164,,20.314,-102.794,1235.2,54.75,63.85,87.18
28,300,,16.401,-92.779,647.4,-11.68,12.86,nan
28,448,,18.252,-96.423,710.7,25.75,28.52,nan
28,856,,19.99,-101.073,1077.8,50.41,57.89,88.49
28,1274,,18.0,-96.266,697.7,23.72,26.25,nan
28,2175,,19.623,-101.648,1112.7,51.52,59.37,87.85
28,2681,,19.957,-100.973,1068.4,50.09,57.47,88.57
28,3960,,20.052,-100.667,1047.8,49.36,56.53,88.87
28,4826,,13.243,-85.903,1179.2,-53.39,61.92,nan
29,252,,15.655,-88.999,847.5,-39.33,44.16,nan
29,448,,18.252,-96.423,708.5,25.39,28.12,nan
29,602,,17.177,-93.599,633.5,-2.44,2.68,nan
29,856,,19.99,-101.073,1074.8,50.29,57.74,88.53
29,2117,,15.027,-87.744,960.1,-45.75,51.93,nan
29,2135,,14.93,-88.026,942.0,-44.87,50.85,nan
29,2300,,18.414,-95.118,662.8,16.48,18.17,nan
29,2681,,19.957,-100.973,1065.5,49.97,57.32,88.6
29,3655,,20.272,-101.09,1085.4,50.64,58.2,88.64
29,3960,,20.052,-100.667,1043.3,49.19,56.3,88.9
29,4866,,20.004,-100.229,1006.6,47.77,54.48,89.25
30,252,,15.655,-88.999,850.4,-39.51,44.38,nan
30,2117,,15.027,-87.744,963.8,-45.9,52.13,nan
30,2300,,18.414,-95.118,660.9,15.89,17.51,nan
30,2931,,15.778,-88.82,857.8,-40.01,44.98,nan
30,3965,,17.801,-92.026,653.5,-13.67,15.06,nan
31,1629,,16.998,-89.831,759.7,-31.77,35.37,nan
31,3832,,18.076,-92.231,645.5,-10.6,11.66,nan
31,3965,,17.801,-92.026,653.2,-13.5,14.87,nan
31,4550,,15.838,-87.603,946.2,-45.04,51.07,nan
32,1948,,18.587,-92.054,645.2,-10.38,11.43,nan
32,2848,,18.479,-91.796,651.8,-12.94,14.25,nan
32,4235,,17.344,-88.312,845.8,-39.14,43.94,nan
32,4926,,15.503,-84.133,1246.9,-54.96,64.17,nan
33,1921,,22.192,-97.851,890.8,42.02,47.38,nan
33,2567,,15.9,-84.79,1175.8,-53.23,61.72,nan
33,2601,,22.211,-98.04,904.4,42.8,48.33,nan
33,2793,,15.618,-84.146,1243.1,-54.87,64.04,nan
33,4161,,21.734,-98.153,896.2,42.33,47.76,nan
33,4235,,17.344,-88.312,848.6,-39.31,44.14,nan
33,4396,,22.234,-97.908,896.2,42.33,47.76,nan
34,1921,,22.192,-97.851,886.8,41.76,47.07,nan
34,2485,,22.615,-98.691,961.1,45.69,51.88,nan
34,2601,,22.211,-98.04,900.9,42.58,48.06,nan
34,2902,,22.396,-98.125,912.5,43.23,48.85,nan
34,3042,,22.365,-98.027,904.5,42.79,48.31,nan
34,4396,,22.234,-97.908,892.1,42.07,47.45,nan
35,2717,,18.87,-88.179,812.0,-36.5,40.84,nan
36,1322,,23.959,-98.666,998.6,47.31,53.91,nan
37,4784,,20.078,-87.479,822.0,-37.23,41.71,nan
38,3890,,25.704,-99.275,1100.8,50.99,58.69,nan
38,4332,,24.922,-97.789,959.8,45.54,51.7,nan
39,1419,,26.561,-99.168,1120.5,51.57,59.48,nan
39,3890,,25.704,-99.275,1098.5,50.9,58.58,nan
39,4401,,21.04,-86.789,838.7,-38.43,43.11,nan
39,4426,,26.223,-98.915,1087.6,50.54,58.11,nan
40,1419,,26.561,-99.168,1116.4,51.43,59.3,nan
40,4426,,26.223,-98.915,1085.3,50.45,57.99,nan
40,4967,,26.016,-97.274,953.3,45.18,51.27,nan
42,2837,,28.048,-97.869,1062.9,49.64,56.94,nan
43,2837,,28.048,-97.869,1058.9,49.48,56.73,nan
43,3074,,28.485,-98.245,1103.1,50.96,58.68,nan
46,2097,,30.758,-98.416,1189.9,53.37,61.98,nan
46,3321,,30.393,-97.906,1136.5,51.91,59.97,nan
47,743,,29.754,-93.895,833.8,37.79,42.39,nan
47,2097,,30.758,-98.416,1186.3,53.26,61.83,nan
47,3321,,30.393,-97.906,1134.2,51.82,59.86,nan
47,3855,,30.36,-95.565,961.2,45.37,51.53,nan
47,3868,,30.315,-96.524,1026.9,48.19,55.09,nan
47,3953,,31.11,-97.474,1127.0,51.61,59.57,nan
47,4509,,29.921,-95.133,916.3,43.08,48.72,nan
48,691,,29.837,-93.349,801.6,35.14,39.29,nan
48,743,,29.754,-93.895,831.0,37.54,42.09,nan
48,788,,29.738,-92.387,749.6,29.91,33.27,nan
48,813,,30.633,-95.016,929.9,43.78,49.57,nan
48,926,,29.865,-92.843,775.6,32.71,36.48,nan
48,2697,,30.802,-95.156,945.4,44.58,50.55,nan
48,2847,,30.032,-93.364,808.5,35.73,39.97,nan
48,3724,,31.328,-96.33,1046.7,48.92,56.03,nan
48,3855,,30.36,-95.565,958.2,45.2,51.32,nan
48,3953,,31.11,-97.474,1123.3,51.47,59.39,nan
48,4094,,29.924,-93.405,807.4,35.63,39.86,nan
49,449,,29.575,-90.159,663.9,14.93,16.47,nan
49,453,,31.065,-94.106,883.0,41.07,46.29,nan
49,788,,29.738,-92.387,748.1,29.67,33.0,nan
49,813,,30.633,-95.016,928.4,43.67,49.44,nan
49,883,,29.248,-90.68,671.6,17.01,18.77,nan
49,926,,29.865,-92.843,774.4,32.54,36.28,nan
49,1118,,31.948,-96.103,1049.8,49.01,56.14,nan
49,2343,,31.87,-97.37,1139.7,51.94,60.03,nan
49,2640,,29.936,-91.553,715.1,25.3,28.05,nan
49,2697,,30.802,-95.156,942.9,44.42,50.36,nan
49,2847,,30.032,-93.364,807.4,35.59,39.82,nan
49,2963,,29.825,-91.107,695.9,22.13,24.49,nan
49,2969,,29.09,-90.226,658.0,13.08,14.42,nan
49,3121,,29.341,-90.637,671.7,17.03,18.79,nan
49,3724,,31.328,-96.33,1043.3,48.77,55.83,nan
49,4029,,29.734,-91.175,696.2,22.18,24.54,nan
49,4241,,29.279,-89.366,646.8,8.36,9.2,nan
49,4537,,29.324,-90.622,671.0,16.86,18.6,nan
49,4630,,29.481,-89.981,658.6,13.27,14.63,nan
50,277,,31.175,-93.567,850.4,38.88,43.68,nan
50,449,,29.575,-90.159,662.5,14.39,15.87,nan
50,453,,31.065,-94.106,880.7,40.9,46.08,nan
50,753,,30.285,-90.403,680.2,18.94,20.92,nan
50,1118,,31.948,-96.103,1046.0,48.84,55.93,nan
50,1469,,32.182,-96.073,1052.0,49.06,56.22,nan
50,2185,,25.259,-80.427,1149.7,-52.2,60.39,nan
50,2375,,29.865,-90.512,675.7,17.89,19.76,nan
50,2640,,29.936,-91.553,715.2,25.25,27.99,nan
50,2676,,29.645,-89.759,654.2,11.56,12.74,nan
50,2963,,29.825,-91.107,695.5,21.98,24.32,nan
50,3358,,32.869,-98.429,1254.9,54.84,64.1,nan
50,3596,,32.148,-95.473,1008.4,47.37,54.05,nan
50,4218,,33.222,-97.833,1222.7,54.1,63.03,nan
50,4241,,29.279,-89.366,645.4,7.3,8.04,nan
50,4630,,29.481,-89.981,657.5,12.76,14.06,nan
51,108,,30.178,-89.74,659.7,13.37,14.74,nan
51,753,,30.285,-90.403,679.2,18.61,20.56,nan
51,1258,,32.815,-95.915,1060.6,49.34,56.59,nan
51,1824,,32.811,-95.532,1033.3,48.34,55.29,nan
51,2110,,32.803,-96.502,1102.9,50.77,58.47,nan
51,2419,,33.356,-97.052,1164.3,52.59,60.92,nan
51,2431,,33.033,-96.47,1108.9,50.96,58.72,nan
51,2532,,33.07,-96.97,1147.4,52.11,60.27,nan
51,2666,,31.481,-92.116,776.7,32.67,36.44,nan
51,3596,,32.148,-95.473,1006.3,47.26,53.91,nan
51,4218,,33.222,-97.833,1218.7,53.98,62.87,nan
52,113,,26.941,-81.101,1027.4,-48.08,54.96,nan
52,670,,33.823,-96.573,1142.7,51.95,60.07,nan
52,1824,,32.811,-95.532,1031.3,48.23,55.16,nan
52,1862,,27.335,-81.252,999.5,-46.94,53.52,nan
52,2376,,32.752,-94.506,957.7,45.05,51.16,nan
52,2419,,33.356,-97.052,1161.9,52.5,60.81,nan
52,2666,,31.481,-92.116,776.3,32.58,36.34,nan
52,2786,,32.707,-93.916,917.4,42.98,48.61,nan
52,4181,,33.327,-95.627,1055.5,49.14,56.33,nan
52,4321,,33.073,-95.003,1002.6,47.08,53.69,nan
53,670,,33.823,-96.573,1140.4,51.87,59.95,nan
53,1416,,27.807,-81.194,985.0,-46.29,52.7,nan
53,1823,,33.695,-93.966,952.8,44.79,50.83,nan
53,1862,,27.335,-81.252,1002.9,-47.06,53.67,nan
53,2002,,33.306,-94.162,951.4,44.72,50.74,nan
53,2582,,28.141,-81.351,960.4,-45.16,51.28,nan
53,3538,,34.011,-95.383,1060.3,49.28,56.52,nan
53,3609,,32.709,-92.341,820.3,36.49,40.88,nan
53,4788,,28.271,-81.304,958.6,-45.07,51.18,nan
54,1383,,28.672,-81.673,919.2,-43.01,48.65,nan
54,1823,,33.695,-93.966,949.9,44.61,50.62,nan
54,1896,,32.399,-90.064,703.9,23.15,25.64,nan
54,2303,,28.804,-81.874,901.1,-41.98,47.41,nan
54,2582,,28.141,-81.351,963.3,-45.26,51.42,nan
54,3112,,34.148,-94.684,1013.6,47.47,54.2,nan
54,3206,,34.631,-95.352,1077.8,49.87,57.29,nan
54,3538,,34.011,-95.383,1058.6,49.2,56.41,nan
