routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.04,0.0,12491
update_state,0.0,0.001,0.0,12491
sense_environment,0.811,0.568,0.667,12490
update_state_environment,0.015,0.045,0.0,12490
get_environment_broadcasts,0.007,0.033,0.0,12490
get_agent_broadcasts,0.106,0.191,0.0,12490
sense,0.95,0.637,0.822,12490
think,0.77,3.629,0.521,12490
perform_broadcast,0.01,0.03,0.0,1220
do,0.473,0.827,0.318,12490
perform_wait_for_messages,0.455,0.854,0.283,11271
perform_state_change,0.44,0.442,0.315,1630
perform_observation,0.623,0.483,0.514,1200
