routine,t_avg,t_std,t_med,n
check_action_statuses,0.018,0.051,0.0,3120
update_state,0.0,0.0,0.0,3120
sense_environment,0.476,0.408,0.332,3119
update_state_environment,0.008,0.032,0.0,3119
get_environment_broadcasts,0.0,0.0,0.0,3119
get_agent_broadcasts,0.002,0.014,0.0,3119
sense,0.504,0.435,0.351,3119
think,1.743,2.509,0.884,3119
perform_broadcast,0.018,0.056,0.0,4325
do,2.828,140.592,0.092,3119
perform_wait_for_messages,3.905,166.333,0.116,2228
perform_state_change,4.057,169.44,0.158,2147
perform_measurement,0.119,0.115,0.073,37
