routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0001,0.00144,2e-05,2200
__check_action_completion,6e-05,1e-05,6e-05,2200
preplanner/update_percepts,2e-05,0.0,2e-05,2200
preplanner/needs_planning,0.0,0.0,0.0,2200
preplanner/calculate_access_opportunities,0.00066,0.00377,0.00034,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1910
preplanner/_schedule_observations,0.43266,0.30188,0.39984,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.10463,0.18167,0.01718,864
preplanner/__schedule_periodic_replan,0.00137,0.00707,0.00028,864
preplanner/generate_plan,0.53875,0.36217,0.50022,864
preplanner/populate_adjacency_matrix,0.00748,0.02539,9e-05,88
replanner/needs_planning,0.0,0.0,0.0,2200
