routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16476
update_state,0.0,0.0,0.0,16476
sense_environment,0.82,0.482,0.817,16475
update_state_environment,0.003,0.01,0.0,16475
get_environment_broadcasts,0.0,0.003,0.0,16475
get_agent_broadcasts,0.008,0.066,0.0,16475
sense,0.835,0.481,0.824,16475
think,0.442,0.713,0.339,16475
perform_broadcast,0.035,0.051,0.017,160
do,0.48,0.534,0.178,16475
perform_wait_for_messages,0.485,0.536,0.19,15970
perform_state_change,0.474,0.527,0.14,605
perform_observation,0.374,0.485,0.067,388
