plan_index,t_plan,instrument,t_img
0,0.0,thermal,160.0
0,0.0,thermal,390.0
0,0.0,thermal,460.0
0,0.0,thermal,470.0
0,0.0,thermal,490.0
0,0.0,thermal,620.0
0,0.0,thermal,700.0
0,0.0,thermal,920.0
0,0.0,thermal,980.0
0,0.0,thermal,1080.0
0,0.0,thermal,1250.0
0,0.0,thermal,1320.0
0,0.0,thermal,1740.0
0,0.0,thermal,1790.0
0,0.0,thermal,1890.0
0,0.0,thermal,2030.0
0,0.0,thermal,2190.0
0,0.0,thermal,2200.0
0,0.0,thermal,2610.0
0,0.0,thermal,2670.0
0,0.0,thermal,2700.0
0,0.0,thermal,2810.0
0,0.0,thermal,2840.0
0,0.0,thermal,2850.0
0,0.0,thermal,2910.0
0,0.0,thermal,3210.0
0,0.0,thermal,3350.0
0,0.0,thermal,3390.0
0,0.0,thermal,3730.0
0,0.0,thermal,3800.0
0,0.0,thermal,4070.0
0,0.0,thermal,4110.0
0,0.0,thermal,4150.0
0,0.0,thermal,4220.0
0,0.0,thermal,4320.0
0,0.0,thermal,4360.0
0,0.0,thermal,4500.0
0,0.0,thermal,4780.0
0,0.0,thermal,4790.0
0,0.0,thermal,4800.0
0,0.0,thermal,5140.0
0,0.0,thermal,5190.0
0,0.0,thermal,5650.0
0,0.0,thermal,5730.0
0,0.0,thermal,5740.0
0,0.0,thermal,5790.0
0,0.0,thermal,5810.0
0,0.0,thermal,6710.0
0,0.0,thermal,6720.0
0,0.0,thermal,6820.0
0,0.0,thermal,6860.0
0,0.0,thermal,6950.0
0,0.0,thermal,7110.0
0,0.0,thermal,7240.0
0,0.0,thermal,7290.0
0,0.0,thermal,7350.0
0,0.0,thermal,7360.0
0,0.0,thermal,7720.0
0,0.0,thermal,7780.0
0,0.0,thermal,7820.0
0,0.0,thermal,7860.0
0,0.0,thermal,8280.0
0,0.0,thermal,8380.0
0,0.0,thermal,8500.0
0,0.0,thermal,8700.0
0,0.0,thermal,8720.0
0,0.0,thermal,9220.0
0,0.0,thermal,9420.0
0,0.0,thermal,9430.0
0,0.0,thermal,9450.0
0,0.0,thermal,9690.0
0,0.0,thermal,9860.0
0,0.0,thermal,9870.0
0,0.0,thermal,9910.0
0,0.0,thermal,9980.0
0,0.0,thermal,10070.0
0,0.0,thermal,10170.0
0,0.0,thermal,10310.0
0,0.0,thermal,10410.0
0,0.0,thermal,10450.0
0,0.0,thermal,10560.0
0,0.0,thermal,10590.0
0,0.0,thermal,10640.0
0,0.0,thermal,10680.0
0,0.0,thermal,10700.0
0,0.0,thermal,10790.0
0,0.0,thermal,11060.0
0,0.0,thermal,11110.0
0,0.0,thermal,11260.0
0,0.0,thermal,11740.0
0,0.0,thermal,11750.0
0,0.0,thermal,12020.0
0,0.0,thermal,12040.0
0,0.0,thermal,12320.0
0,0.0,thermal,12430.0
0,0.0,thermal,12970.0
0,0.0,thermal,13010.0
0,0.0,thermal,13180.0
0,0.0,thermal,13190.0
0,0.0,thermal,13200.0
0,0.0,thermal,13370.0
0,0.0,thermal,13390.0
0,0.0,thermal,13450.0
0,0.0,thermal,13460.0
0,0.0,thermal,13550.0
0,0.0,thermal,13690.0
0,0.0,thermal,13870.0
0,0.0,thermal,13920.0
0,0.0,thermal,13940.0
0,0.0,thermal,14130.0
0,0.0,thermal,14340.0
0,0.0,thermal,14730.0
0,0.0,thermal,14800.0
0,0.0,thermal,15170.0
0,0.0,thermal,15280.0
0,0.0,thermal,15880.0
0,0.0,thermal,15930.0
0,0.0,thermal,15940.0
0,0.0,thermal,15980.0
0,0.0,thermal,16040.0
0,0.0,thermal,16060.0
0,0.0,thermal,16070.0
0,0.0,thermal,16190.0
0,0.0,thermal,16280.0
0,0.0,thermal,16290.0
0,0.0,thermal,16420.0
0,0.0,thermal,16540.0
0,0.0,thermal,16670.0
0,0.0,thermal,16920.0
0,0.0,thermal,17050.0
0,0.0,thermal,17880.0
0,0.0,thermal,18280.0
0,0.0,thermal,18290.0
0,0.0,thermal,18660.0
0,0.0,thermal,18910.0
0,0.0,thermal,19040.0
0,0.0,thermal,19070.0
0,0.0,thermal,19230.0
0,0.0,thermal,19270.0
0,0.0,thermal,19280.0
0,0.0,thermal,19330.0
0,0.0,thermal,19470.0
0,0.0,thermal,19720.0
0,0.0,thermal,20280.0
0,0.0,thermal,20880.0
0,0.0,thermal,20910.0
0,0.0,thermal,21460.0
0,0.0,thermal,21510.0
0,0.0,thermal,21910.0
0,0.0,thermal,21930.0
0,0.0,thermal,22100.0
0,0.0,thermal,22150.0
0,0.0,thermal,22160.0
0,0.0,thermal,22290.0
0,0.0,thermal,22370.0
0,0.0,thermal,22400.0
0,0.0,thermal,22460.0
0,0.0,thermal,22490.0
0,0.0,thermal,22650.0
0,0.0,thermal,23010.0
0,0.0,thermal,23300.0
0,0.0,thermal,23330.0
0,0.0,thermal,23370.0
0,0.0,thermal,24100.0
0,0.0,thermal,24170.0
0,0.0,thermal,24310.0
0,0.0,thermal,24390.0
0,0.0,thermal,24790.0
0,0.0,thermal,25310.0
0,0.0,thermal,25360.0
0,0.0,thermal,25410.0
0,0.0,thermal,25420.0
0,0.0,thermal,25430.0
0,0.0,thermal,25510.0
0,0.0,thermal,25580.0
0,0.0,thermal,25620.0
0,0.0,thermal,25750.0
0,0.0,thermal,26110.0
0,0.0,thermal,26550.0
0,0.0,thermal,26960.0
0,0.0,thermal,27520.0
0,0.0,thermal,27780.0
0,0.0,thermal,27900.0
0,0.0,thermal,28040.0
0,0.0,thermal,28070.0
0,0.0,thermal,28190.0
0,0.0,thermal,28250.0
0,0.0,thermal,28270.0
0,0.0,thermal,28370.0
0,0.0,thermal,28420.0
0,0.0,thermal,28760.0
0,0.0,thermal,29770.0
0,0.0,thermal,29800.0
0,0.0,thermal,30440.0
0,0.0,thermal,30510.0
0,0.0,thermal,30580.0
0,0.0,thermal,30590.0
0,0.0,thermal,30660.0
0,0.0,thermal,30700.0
0,0.0,thermal,30710.0
0,0.0,thermal,30720.0
0,0.0,thermal,30830.0
0,0.0,thermal,31020.0
0,0.0,thermal,31600.0
0,0.0,thermal,31710.0
0,0.0,thermal,31920.0
0,0.0,thermal,32050.0
0,0.0,thermal,32120.0
0,0.0,thermal,32260.0
0,0.0,thermal,32270.0
0,0.0,thermal,32640.0
0,0.0,thermal,33120.0
0,0.0,thermal,33210.0
0,0.0,thermal,33340.0
0,0.0,thermal,33470.0
0,0.0,thermal,33500.0
0,0.0,thermal,33750.0
0,0.0,thermal,33820.0
0,0.0,thermal,33960.0
0,0.0,thermal,34140.0
0,0.0,thermal,34150.0
0,0.0,thermal,34330.0
0,0.0,thermal,34530.0
0,0.0,thermal,34720.0
0,0.0,thermal,34830.0
0,0.0,thermal,34950.0
0,0.0,thermal,34960.0
0,0.0,thermal,35440.0
0,0.0,thermal,35470.0
0,0.0,thermal,35790.0
0,0.0,thermal,35840.0
0,0.0,thermal,36040.0
0,0.0,thermal,36140.0
0,0.0,thermal,36340.0
0,0.0,thermal,36790.0
0,0.0,thermal,36830.0
0,0.0,thermal,36870.0
0,0.0,thermal,36880.0
0,0.0,thermal,36920.0
0,0.0,thermal,36990.0
0,0.0,thermal,37120.0
0,0.0,thermal,37400.0
0,0.0,thermal,37550.0
0,0.0,thermal,37620.0
0,0.0,thermal,37640.0
0,0.0,thermal,37650.0
0,0.0,thermal,37770.0
0,0.0,thermal,38080.0
0,0.0,thermal,38090.0
0,0.0,thermal,38160.0
0,0.0,thermal,38420.0
0,0.0,thermal,38970.0
0,0.0,thermal,38990.0
0,0.0,thermal,39200.0
0,0.0,thermal,39270.0
0,0.0,thermal,39310.0
0,0.0,thermal,39440.0
0,0.0,thermal,39470.0
0,0.0,thermal,39630.0
0,0.0,thermal,39680.0
0,0.0,thermal,39740.0
0,0.0,thermal,40020.0
0,0.0,thermal,40280.0
0,0.0,thermal,40290.0
0,0.0,thermal,40400.0
0,0.0,thermal,40590.0
0,0.0,thermal,40650.0
0,0.0,thermal,40730.0
0,0.0,thermal,40830.0
0,0.0,thermal,41060.0
0,0.0,thermal,41100.0
0,0.0,thermal,41360.0
0,0.0,thermal,41450.0
0,0.0,thermal,41500.0
0,0.0,thermal,41710.0
0,0.0,thermal,41720.0
0,0.0,thermal,41810.0
0,0.0,thermal,42240.0
0,0.0,thermal,42430.0
0,0.0,thermal,42510.0
0,0.0,thermal,42520.0
0,0.0,thermal,42580.0
0,0.0,thermal,42930.0
0,0.0,thermal,42970.0
0,0.0,thermal,43020.0
0,0.0,thermal,43080.0
0,0.0,thermal,43500.0
0,0.0,thermal,43790.0
0,0.0,thermal,43800.0
0,0.0,thermal,43820.0
0,0.0,thermal,43990.0
0,0.0,thermal,44120.0
0,0.0,thermal,44380.0
0,0.0,thermal,44570.0
0,0.0,thermal,44740.0
0,0.0,thermal,44790.0
0,0.0,thermal,45160.0
0,0.0,thermal,45310.0
0,0.0,thermal,45340.0
0,0.0,thermal,45410.0
0,0.0,thermal,45520.0
0,0.0,thermal,45580.0
0,0.0,thermal,45870.0
0,0.0,thermal,45880.0
0,0.0,thermal,46170.0
0,0.0,thermal,46250.0
0,0.0,thermal,46700.0
0,0.0,thermal,46770.0
0,0.0,thermal,47080.0
0,0.0,thermal,47410.0
0,0.0,thermal,47460.0
0,0.0,thermal,47540.0
0,0.0,thermal,47580.0
0,0.0,thermal,47940.0
0,0.0,thermal,48130.0
0,0.0,thermal,48160.0
0,0.0,thermal,48350.0
0,0.0,thermal,48390.0
0,0.0,thermal,48490.0
0,0.0,thermal,48530.0
0,0.0,thermal,48570.0
0,0.0,thermal,48640.0
0,0.0,thermal,48650.0
0,0.0,thermal,48710.0
0,0.0,thermal,48740.0
0,0.0,thermal,48780.0
0,0.0,thermal,48880.0
0,0.0,thermal,49040.0
0,0.0,thermal,49070.0
0,0.0,thermal,49100.0
0,0.0,thermal,49120.0
0,0.0,thermal,49190.0
0,0.0,thermal,49350.0
0,0.0,thermal,49470.0
0,0.0,thermal,49670.0
0,0.0,thermal,49950.0
0,0.0,thermal,50330.0
0,0.0,thermal,50430.0
0,0.0,thermal,50590.0
0,0.0,thermal,50840.0
0,0.0,thermal,50900.0
0,0.0,thermal,51230.0
0,0.0,thermal,51370.0
0,0.0,thermal,51470.0
0,0.0,thermal,51480.0
0,0.0,thermal,51520.0
0,0.0,thermal,51690.0
0,0.0,thermal,51720.0
0,0.0,thermal,51960.0
0,0.0,thermal,51970.0
0,0.0,thermal,52110.0
0,0.0,thermal,52390.0
0,0.0,thermal,52570.0
0,0.0,thermal,52580.0
0,0.0,thermal,52900.0
0,0.0,thermal,53010.0
0,0.0,thermal,53150.0
0,0.0,thermal,53510.0
0,0.0,thermal,53570.0
0,0.0,thermal,53680.0
0,0.0,thermal,53900.0
0,0.0,thermal,53990.0
0,0.0,thermal,54240.0
0,0.0,thermal,54280.0
0,0.0,thermal,54440.0
0,0.0,thermal,54490.0
0,0.0,thermal,54550.0
0,0.0,thermal,54570.0
0,0.0,thermal,54710.0
0,0.0,thermal,54730.0
0,0.0,thermal,54780.0
0,0.0,thermal,54810.0
0,0.0,thermal,54880.0
0,0.0,thermal,55110.0
0,0.0,thermal,55150.0
0,0.0,thermal,55210.0
0,0.0,thermal,55250.0
0,0.0,thermal,55260.0
0,0.0,thermal,55270.0
0,0.0,thermal,55770.0
