routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00283,2e-05,16475
__check_action_completion,6e-05,1e-05,6e-05,16475
preplanner/update_percepts,0.0001,6e-05,9e-05,16475
preplanner/needs_planning,0.0,0.0,0.0,16475
preplanner/calculate_access_opportunities,0.09047,0.0,0.09047,1
preplanner/_schedule_observations,0.95612,0.0,0.95612,1
preplanner/is_observation_path_valid,0.00099,0.0,0.00099,1
preplanner/_create_broadcast_path,0.15392,0.0,0.15392,1
preplanner/_schedule_broadcasts,2.7179,0.0,2.7179,1
preplanner/_schedule_maneuvers,1.73021,0.0,1.73021,1
preplanner/__schedule_periodic_replan,0.01734,0.0,0.01734,1
preplanner/generate_plan,5.44915,0.0,5.44915,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16475
replanner/update_percepts,0.00059,0.00275,0.00038,16475
replanner/check_request_completion,0.20841,0.24275,0.14585,16475
replanner/check_request_end_time,0.0,0.0,0.0,16475
replanner/compare_bids,0.15828,0.28993,0.0655,16475
replanner/consensus_phase,0.36672,0.45363,0.28366,16475
replanner/needs_planning,0.36677,0.45361,0.28368,16475
replanner/_get_available_requests,0.00282,0.01106,0.0012,503
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,20710
replanner/_can_bid,0.0,0.0,0.0,17607
replanner/_can_access,0.00329,0.01271,0.00127,349
replanner/planning_phase,0.00773,0.02223,0.00224,116
replanner/is_observation_path_valid,0.00089,0.00578,0.00029,34733
replanner/merge_plans,0.29195,0.2806,0.20022,116
replanner/_schedule_observations,0.29196,0.2806,0.20022,116
replanner/_schedule_maneuvers,2.81503,3.48659,2.18634,116
replanner/_create_broadcast_path,0.11179,0.08052,0.08187,117
replanner/_schedule_broadcasts,0.1153,0.08201,0.08396,116
replanner/_schedule_waits,0.0,0.0,0.0,116
replanner/generate_plan,3.24203,3.60503,2.56116,116
