Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000006,0.00999999999999965,67.0,0.0,0.0,119.99999999999709
1,7078.0000000000055,0.010000000000000075,67.0,359.9996869397025,359.99990519651914,120.60123125557615
2,7078.000000000009,0.010000000000000042,67.0,359.9993738817334,359.99981039688276,121.20235336921971
3,7078.000000000001,0.01000000000000089,67.0,359.9990608222121,359.9997155908389,121.80336705358935
4,7078.000000000003,0.009999999999999105,67.0,359.9987477631758,359.99962079184326,122.4042730325773
5,7078.000000000004,0.009999999999999412,67.0,359.9984347038678,359.99952598951575,123.00507204121995
6,7078.000000000004,0.00999999999999942,67.0,359.9981216448121,359.9994311880852,123.60576482562418
7,7078.000000000001,0.009999999999999743,67.0,359.9978085854016,359.9993363866181,124.20635214285346
8,7078.000000000009,0.009999999999999622,67.0,359.99749552606033,359.99924158368646,124.80683476083735
9,7078.000000000005,0.009999999999999874,67.0,359.99718246702395,359.9991467814871,125.4072134582988
10,7078.000000000005,0.00999999999999923,67.0,359.9968694077353,359.99905197941587,126.00748902462797
11,7078.000000000005,0.010000000000000281,67.0,359.9965563485808,359.99895717813683,126.60766225979972
12,7078.000000000003,0.010000000000000557,67.0,359.99624328933265,359.9988623755297,127.20773397429552
13,7078.000000000009,0.009999999999999863,67.0,359.9959302301917,359.99876757426676,127.80770498897658
14,7078.000000000003,0.010000000000000415,67.0,359.9956171708855,359.9986727718632,128.40757613501407
15,7077.999999999999,0.0100000000000005,67.0,359.99530411175755,359.9985779700849,129.0073482537603
16,7078.000000000003,0.009999999999999697,67.0,359.9949910524832,359.9984831680938,129.6070221966762
17,7078.000000000002,0.010000000000000725,67.0,359.994677993294,359.99838836570126,130.20659882521133
18,7078.000000000002,0.010000000000000299,67.0,359.9943649339816,359.9982935638285,130.80607901073677
19,7078.000000000006,0.009999999999999568,67.0,359.9940518748717,359.99819876178645,131.40546363439722
20,7078.0000000000055,0.009999999999999358,67.0,359.9937388155848,359.9981039597928,132.0047535870462
21,7078.000000000004,0.010000000000000663,67.0,359.99342575636786,359.9980091578406,132.6039497691162
22,7078.00000000001,0.009999999999999482,67.0,359.9931126972113,359.9979143559241,133.2030530905532
23,7078.000000000001,0.010000000000000385,67.0,359.9927996379555,359.9978195537044,133.80206447067002
24,7078.000000000005,0.010000000000000463,67.0,359.99248657870976,359.9977247518602,134.40098483806264
25,7078.000000000005,0.009999999999999749,67.0,359.99217351947294,359.9976299497313,134.99981513052214
26,7078.000000000005,0.009999999999999173,67.0,359.9918604602887,359.9975351477941,135.59855629488928
27,7078.000000000006,0.010000000000000472,67.0,359.9915474010651,359.99744034588497,136.19720928697257
28,7078.000000000006,0.009999999999998984,67.0,359.9912343418893,359.99734554386356,136.79577507147184
29,7078.000000000001,0.009999999999999527,67.0,359.9909212826762,359.9972507417414,137.39425462179608
30,7078.000000000003,0.010000000000000182,67.0,359.9906082234295,359.9971559396569,137.99264892001514
31,7078.0000000000055,0.010000000000000116,67.0,359.9902951642651,359.99706113797845,138.59095895674972
32,7078.0000000000055,0.009999999999999882,67.0,359.98998210495694,359.99696633582687,139.18918573103826
33,7078.000000000002,0.00999999999999944,67.0,359.9896690458004,359.99687153382763,139.78733025023521
34,7078.000000000007,0.009999999999999294,67.0,359.9893559865423,359.9967767317413,140.38539352989284
35,7078.000000000004,0.009999999999999924,67.0,359.9890429273244,359.99668192979493,140.98337659368576
36,7078.000000000005,0.009999999999999355,67.0,359.9887298681435,359.9965871278701,141.58128047326855
37,7078.000000000007,0.009999999999999197,67.0,359.988416808902,359.99649232575734,142.1791062081609
38,7078.000000000003,0.009999999999999972,67.0,359.9881037496967,359.9963975237748,142.7768548456633
39,7078.0,0.009999999999999499,67.0,359.98779069046503,359.99630272171544,143.37452744072723
40,7078.000000000001,0.010000000000000491,67.0,359.98747763123816,359.9962079197772,143.97212505582462
41,7078.000000000006,0.009999999999999747,67.0,359.9871645720156,359.9961131177638,144.56964876089248
42,7078.000000000004,0.010000000000000562,67.0,359.9868515128249,359.9960183160466,145.1670996331502
43,7078.000000000002,0.00999999999999998,67.0,359.98653845358245,359.99592351380034,145.7644787570464
44,7078.000000000004,0.00999999999999964,67.0,359.98622539439776,359.9958287119348,146.36178722408675
45,7078.00000000001,0.009999999999999403,67.0,359.98591233513747,359.9957339096557,146.95902613276525
46,7078.000000000001,0.009999999999999851,67.0,359.98559927590793,359.99563910757513,147.55619658844535
47,7078.000000000002,0.010000000000000122,67.0,359.98528621668214,359.99554430576217,148.15329970320653
48,7078.000000000003,0.009999999999999653,67.0,359.9849731575085,359.9954495037195,148.75033659577903
49,7078.000000000005,0.009999999999999917,67.0,359.9846600982651,359.99535470177506,149.34730839138624
50,7078.0000000000055,0.009999999999999962,67.0,359.98434703904906,359.9952598997691,149.94421622166627
51,7078.0000000000055,0.00999999999999981,67.0,359.9840339798589,359.9951650977807,150.5410612245196
52,7078.000000000004,0.009999999999999693,67.0,359.98372092060356,359.9950702955871,151.13784454401542
53,7078.000000000002,0.010000000000000366,67.0,359.98340786137453,359.99497549370756,151.73456733025273
54,7078.000000000004,0.009999999999999641,67.0,359.98309480219194,359.9948806916974,152.33123073928826
55,7078.000000000002,0.010000000000000052,67.0,359.98278174296854,359.99478588977365,152.9278359329467
56,7078.000000000003,0.009999999999999894,67.0,359.9824686837689,359.994691087863,153.52438407878066
57,7078.000000000003,0.009999999999999726,67.0,359.9821556245509,359.9945962856948,154.12087634989288
58,7078.0000000000055,0.009999999999999518,67.0,359.98184256529544,359.9945014837465,154.717313924842
59,7078.000000000002,0.009999999999999771,67.0,359.9815295061031,359.9944066816811,155.3136979875276
60,7078.000000000005,0.009999999999999938,67.0,359.98121644687353,359.99431187963256,155.91002972705175
61,7078.000000000005,0.010000000000000111,67.0,359.9809033876469,359.9942170777261,156.5063103376318
62,7078.000000000003,0.010000000000000023,67.0,359.980590328423,359.99412227558287,157.10254101845075
63,7078.000000000002,0.009999999999999749,67.0,359.9802772692017,359.99402747351917,157.6987229735444
64,7078.0000000000055,0.009999999999999587,67.0,359.97996421000107,359.99393267165146,158.29485741167392
