routine,t_avg,t_std,t_med,n
check_action_statuses,0.011,0.045,0.0,12645
update_state,0.0,0.002,0.0,12645
sense_environment,0.766,0.556,0.626,12644
update_state_environment,0.014,0.042,0.0,12644
get_environment_broadcasts,0.007,0.033,0.0,12644
get_agent_broadcasts,0.102,0.18,0.0,12644
sense,0.9,0.617,0.774,12644
think,0.736,3.552,0.477,12644
perform_broadcast,0.011,0.032,0.0,1192
do,0.53,0.866,0.386,12644
perform_wait_for_messages,0.515,0.897,0.355,11453
perform_state_change,0.5,0.482,0.385,1638
perform_observation,0.663,0.447,0.589,1167
