routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.004,0.0,2423
__check_action_completion,0.0,0.007,0.0,2423
replanner/__get_new_requests,0.0,0.003,0.0,2423
replanner/__update_performed_requests,0.0,0.001,0.0,2423
replanner/_update_access_times,0.046,0.565,0.0,2423
replanner/update_percepts,0.083,0.574,0.001,2423
replanner/compile_external_plan_bids,0.0,0.0,0.0,2423
replanner/compile_new_measurement_request_bids,0.005,0.018,0.001,2423
replanner/check_request_completion,0.0,0.0,0.0,2423
replanner/check_request_end_time,0.0,0.001,0.0,2423
replanner/compare_bids,0.048,0.149,0.002,2423
replanner/consensus_phase,0.048,0.149,0.002,2423
replanner/needs_planning,0.298,0.272,0.232,2423
replanner/_get_available_requests,0.429,0.327,0.432,124
replanner/calc_imaging_time,0.143,0.283,0.053,463
replanner/planning_phase,1.513,2.198,1.485,123
replanner/_schdule_measurements,0.03,0.045,0.007,656
replanner/_schedule_broadcasts,0.102,0.149,0.047,656
replanner/_schedule_maneuvers,0.254,0.234,0.208,656
replanner/_schedule_waits,0.0,0.0,0.0,656
replanner/_plan_from_path,0.387,0.304,0.326,656
replanner/generate_plan,0.946,1.125,0.736,656
