routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.052,0.0,10141
__check_action_completion,0.0,0.006,0.0,10141
preplanner/update_percepts,0.003,0.022,0.001,10141
preplanner/needs_planning,0.0,0.0,0.0,10141
preplanner/calculate_access_times,1.309,0.0,1.309,1
preplanner/_schedule_observations,33.672,0.0,33.672,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,306.667,0.0,306.667,1
preplanner/_schedule_maneuvers,2.392,0.0,2.392,1
preplanner/__schedule_periodic_replan,0.781,0.0,0.781,1
preplanner/generate_plan,344.866,0.0,344.866,1
replanner/compile_new_measurement_request_bids,0.0,0.016,0.0,10141
replanner/update_percepts,0.021,0.124,0.001,10141
replanner/check_request_completion,0.0,0.003,0.0,10141
replanner/check_request_end_time,0.0,0.007,0.0,10141
replanner/compare_bids,0.002,0.029,0.0,10141
replanner/consensus_phase,0.003,0.03,0.0,10141
replanner/is_observation_path_valid,0.01,0.075,0.001,516290
replanner/needs_planning,0.06,0.26,0.0,10141
replanner/_get_available_requests,1.898,2.343,0.756,1771
replanner/planning_phase,7.61,19.554,3.689,725
replanner/_schedule_observations,7.225,7.182,4.666,725
replanner/_schedule_maneuvers,3.002,4.351,0.884,725
replanner/_schedule_broadcasts,0.494,0.724,0.134,725
replanner/_schedule_waits,0.0,0.0,0.0,725
replanner/generate_plan,18.575,21.725,12.485,725
replanner/calc_imaging_time,0.124,0.142,0.065,54
