plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,784004be,0,20.0,0.111
0,0.0,784004ce,0,140.0,0.111
0,0.0,784004a7,0,190.0,0.111
0,0.0,784004cd,0,220.0,0.111
0,0.0,784004d6,0,4840.0,0.105
0,0.0,784004c6,0,4880.0,0.105
0,0.0,784004e0,0,5010.0,0.105
0,0.0,784004d9,0,5170.0,0.104
0,0.0,784004ba,0,5790.0,0.104
0,0.0,78400500,0,5810.0,0.104
0,0.0,784004fa,0,6080.0,0.103
0,0.0,784004b1,0,10940.0,0.097
0,0.0,784004f1,0,10990.0,0.097
0,0.0,784004ef,0,11020.0,0.097
0,0.0,784004ff,0,11050.0,0.097
0,0.0,784004d1,0,11080.0,0.097
0,0.0,784004c3,0,11260.0,0.097
0,0.0,784004f4,0,12880.0,0.095
0,0.0,784004ea,0,12910.0,0.095
0,0.0,784004a3,0,12970.0,0.094
0,0.0,784004bf,0,13010.0,0.094
0,0.0,784004b7,0,13040.0,0.094
0,0.0,78400504,0,13070.0,0.094
0,0.0,784004bd,0,13130.0,0.094
0,0.0,784004fb,0,13170.0,0.094
0,0.0,784004b6,0,18670.0,0.087
0,0.0,784004e2,0,22830.0,0.082
0,0.0,784004dd,0,23650.0,0.081
0,0.0,784004e9,0,29640.0,0.073
0,0.0,784004f8,0,29690.0,0.073
0,0.0,784004a8,0,29770.0,0.073
0,0.0,784004ec,0,30700.0,0.072
0,0.0,784004bb,0,35520.0,0.065
0,0.0,784004e7,0,35590.0,0.065
0,0.0,784004c0,0,35600.0,0.065
0,0.0,784004c5,0,35610.0,0.065
0,0.0,784004af,0,36860.0,0.064
0,0.0,784004f3,0,36920.0,0.064
0,0.0,784004b5,0,37130.0,0.063
0,0.0,784004f9,0,40420.0,0.059
0,0.0,784004f5,0,40540.0,0.059
0,0.0,784004b3,0,41760.0,0.057
0,0.0,78400503,0,43400.0,0.055
0,0.0,784004d0,0,46360.0,0.051
0,0.0,784004df,0,46420.0,0.051
0,0.0,784004a4,0,46470.0,0.051
0,0.0,784004c4,0,46510.0,0.051
0,0.0,784004f6,0,46640.0,0.051
0,0.0,784004a5,0,51120.0,0.045
0,0.0,784004da,0,52200.0,0.044
0,0.0,784004fc,0,52410.0,0.044
0,0.0,784004ee,0,57280.0,0.037
0,0.0,784004f2,0,58180.0,0.036
0,0.0,784004e4,0,58220.0,0.036
0,0.0,784004f7,0,58690.0,0.036
0,0.0,784004d5,0,64330.0,0.028
0,0.0,784004ab,0,64360.0,0.028
0,0.0,784004c7,0,64380.0,0.028
0,0.0,784004ad,0,64400.0,0.028
0,0.0,784004ca,0,65330.0,0.027
0,0.0,784004fe,0,70200.0,0.021
0,0.0,784004ed,0,71550.0,0.019
0,0.0,784004f0,0,75060.0,0.015
0,0.0,784004c9,0,77120.0,0.012
0,0.0,784004c8,0,77420.0,0.012
0,0.0,784004e8,0,77830.0,0.011
0,0.0,784004cb,0,82810.0,0.005
0,0.0,784004e1,0,83240.0,0.004
1,0.0,784004be,0,20.0,0.111
1,0.0,784004ce,0,140.0,0.111
1,0.0,784004a7,0,190.0,0.111
1,0.0,784004cd,0,220.0,0.111
1,0.0,784004d6,0,4840.0,0.105
1,0.0,784004c6,0,4880.0,0.105
1,0.0,784004e0,0,5010.0,0.105
1,0.0,784004d9,0,5170.0,0.104
1,0.0,784004ba,0,5790.0,0.104
1,0.0,78400500,0,5810.0,0.104
1,0.0,784004fa,0,6080.0,0.103
1,0.0,784004b1,0,10940.0,0.097
1,0.0,784004f1,0,10990.0,0.097
1,0.0,784004ef,0,11020.0,0.097
1,0.0,784004ff,0,11050.0,0.097
1,0.0,784004d1,0,11080.0,0.097
1,0.0,784004c3,0,11260.0,0.097
