plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,5b137e54,0,2710.0,0.333
0,0.0,5b13af8c,0,2730.0,0.333
0,0.0,5b1a9324,0,2760.0,0.333
0,0.0,5b23b2e2,0,2880.0,0.333
0,0.0,5b1f52d8,0,2890.0,0.333
0,0.0,5b20f9a8,0,2900.0,0.333
0,0.0,5b1cf7ae,0,2950.0,0.333
1,3600.0,5b1841aa,0,3670.0,0.333
1,3600.0,5b2523c0,0,3680.0,0.333
1,3600.0,5b1d53fc,0,3760.0,0.333
1,3600.0,5b255156,0,3920.0,0.333
1,3600.0,5b24111a,0,3960.0,0.333
1,3600.0,5b229e7a,0,4000.0,0.333
1,3600.0,5b1cc996,0,4140.0,0.333
1,3600.0,5b19a6e4,0,4170.0,0.333
2,7200.0,5b16f61a,0,8580.0,0.333
2,7200.0,5b197994,0,8810.0,0.333
2,7200.0,8e392068,0,8820.0,2.412
2,7200.0,5b1a6566,0,8820.0,0.333
2,7200.0,5b209cd8,0,8830.0,0.333
2,7200.0,5b186f54,0,8840.0,0.333
2,7200.0,8bdb33ba,0,8840.0,2.893
2,7200.0,5b221130,0,8890.0,0.333
2,7200.0,719da5be,0,8890.0,3.337
2,7200.0,867c0d04,0,8890.0,3.337
2,7200.0,867c779e,0,8890.0,3.337
2,7200.0,5b227094,0,8910.0,0.333
2,7200.0,5b24f60c,0,8920.0,0.333
2,7200.0,5b1e0e50,0,9130.0,0.333
2,7200.0,5b1a05da,0,9140.0,0.333
2,7200.0,5b24c7c2,0,9790.0,0.333
2,7200.0,5b181388,0,10710.0,0.333
2,7200.0,5b16c802,0,10740.0,0.333
2,7200.0,5b1ef4aa,0,10750.0,0.333
2,7200.0,5b13442a,0,10760.0,0.333
3,10800.0,5b22fac8,0,10890.0,0.333
3,10800.0,5b144366,0,11010.0,0.333
3,10800.0,5b17b4ba,0,11050.0,0.333
