routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0002,0.00075,2e-05,2242
__check_action_completion,6e-05,1e-05,6e-05,2242
preplanner/update_percepts,5e-05,2e-05,5e-05,2242
preplanner/needs_planning,0.0,0.0,0.0,2242
preplanner/calculate_access_opportunities,0.00112,0.00189,0.00067,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,2453
preplanner/_schedule_maneuvers,0.00341,0.00456,0.00203,864
preplanner/__schedule_periodic_replan,9e-05,0.00032,5e-05,864
preplanner/generate_plan,0.02429,0.01578,0.01952,864
replanner/needs_planning,0.0,0.0,0.0,2242
replanner/_create_broadcast_path,0.00634,1e-05,0.00634,2
