routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
vis_sat_0_0_wait,1.06,1.634,0.493,258
therm_sat_0_0_wait,1.118,1.632,0.522,258
sar_sat_0_0_wait,1.157,1.65,0.547,258
vis_sat_0_1_wait,1.057,1.631,0.515,258
therm_sat_0_1_wait,1.134,1.646,0.526,258
sar_sat_0_1_wait,1.155,1.648,0.546,258
vis_sat_0_2_wait,1.065,1.637,0.524,258
therm_sat_0_2_wait,1.143,1.648,0.533,258
clock_wait,1.215,1.65,0.646,258
sim_runtime,313.532,0.0,313.532,1
