routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.017,0.0,12432
update_state,0.0,0.0,0.0,12432
sense_environment,0.189,0.105,0.178,12431
update_state_environment,0.002,0.014,0.0,12431
get_environment_broadcasts,0.005,0.019,0.0,12431
get_agent_broadcasts,0.03,0.055,0.0,12431
sense,0.229,0.119,0.217,12431
think,0.341,1.381,0.278,12431
perform_broadcast,0.008,0.026,0.0,1228
do,0.133,0.147,0.089,12431
perform_wait_for_messages,0.13,0.149,0.083,11204
perform_state_change,0.132,0.138,0.089,1599
perform_observation,0.15,0.121,0.117,1199
