routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1973
update_state,0.0,0.0,0.0,1973
sense_environment,0.044,0.02,0.045,1972
update_state_environment,0.0,0.0,0.0,1972
get_environment_broadcasts,0.001,0.003,0.0,1972
get_agent_broadcasts,0.0,0.001,0.0,1972
sense,0.045,0.019,0.047,1972
think,0.025,0.017,0.02,1972
perform_wait_for_messages,0.026,0.022,0.017,1837
do,0.025,0.022,0.017,1972
perform_state_change,0.032,0.018,0.025,149
perform_observation,0.014,0.013,0.008,133
perform_broadcast,0.0,0.0,0.0,3
