GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
12,857,64.3,6.9
21,864,65.3,20.2
34,830,59.5,32.1
36,825,59.0,34.1
76,738,39.5,55.5
91,694,32.3,61.0
92,687,31.6,61.0
140,548,5.2,70.5
195,370,-24.2,83.1
208,333,-31.0,86.9
210,325,-31.8,88.5
211,322,-32.1,88.8
226,266,-41.5,90.3
271,146,-61.4,118.9
277,138,-62.5,126.0
294,125,-64.7,148.0
296,111,-67.5,150.5
321,122,-64.9,-171.9
367,245,-44.7,-138.4
404,369,-24.2,-127.5
548,804,54.5,-86.0
556,824,58.8,-81.6
568,849,62.4,-68.6
592,867,65.9,-36.1
601,866,65.7,-23.2
618,854,63.3,0.2
628,833,59.8,9.9
631,822,58.6,11.3
649,778,48.8,19.8
674,721,36.2,30.5
690,671,28.4,36.6
698,650,24.3,38.9
698,654,24.8,39.5
698,655,24.9,40.4
723,577,10.2,43.7
724,577,10.2,43.7
740,516,1.0,46.6
801,321,-32.1,59.2
801,323,-32.0,59.3
819,271,-40.8,66.8
822,264,-41.7,69.8
825,244,-44.9,66.8
852,167,-58.0,82.3
853,167,-58.0,82.3
856,161,-59.1,86.4
868,135,-62.9,98.5
876,132,-63.2,109.2
882,110,-67.5,115.4
886,116,-65.5,122.0
895,101,-68.6,135.1
896,100,-68.7,136.8
897,104,-68.4,138.3
904,125,-64.7,148.0
905,111,-67.5,150.5
925,158,-59.6,172.5
927,154,-60.3,176.1
969,277,-39.8,-160.1
995,367,-24.5,-155.1
996,364,-25.2,-152.6
1118,761,43.9,-124.7
1155,835,60.0,-99.3
1158,845,61.7,-96.4
1163,861,64.9,-93.8
1188,873,68.9,-55.8
1202,867,65.9,-36.1
1210,856,63.8,-26.5
1237,786,50.9,-8.0
1303,628,17.9,16.9
1311,601,13.7,18.7
1324,552,6.4,20.6
1368,404,-17.6,30.1
1372,382,-20.1,29.7
1388,343,-28.3,35.2
1389,338,-29.5,34.0
1400,310,-34.5,38.2
1404,300,-36.7,39.5
1413,269,-41.1,42.5
1418,252,-43.0,46.3
1431,205,-51.3,49.1
1435,193,-53.1,50.2
1451,153,-60.4,62.3
1463,141,-62.0,77.9
1475,117,-65.3,92.0
1491,110,-67.5,115.4
1496,116,-65.5,122.0
1552,242,-45.2,171.1
1571,309,-34.8,177.8
1578,329,-31.5,-179.7
1596,381,-20.2,-177.9
1601,397,-18.5,-173.8
1669,640,21.3,-162.8
1728,790,52.1,-140.1
1745,834,59.9,-128.3
1750,844,61.6,-122.5
1772,861,64.9,-93.8
1811,836,60.1,-43.6
1851,743,40.6,-22.6
1853,744,40.6,-19.6
1860,724,36.6,-18.8
1866,710,34.4,-13.8
1867,710,34.4,-13.8
1903,607,14.2,-5.9
1949,445,-10.6,4.2
1950,445,-10.6,4.2
1985,336,-30.5,10.5
1995,301,-36.2,13.0
2025,203,-51.5,25.4
2034,182,-54.3,33.1
2039,176,-56.2,35.9
2062,126,-64.6,57.9
2067,119,-65.1,65.8
2086,117,-65.3,92.0
2099,132,-63.2,109.2
2100,134,-63.0,111.1
2107,146,-61.4,118.9
2114,164,-58.7,125.8
2144,241,-45.9,146.1
2149,253,-42.9,147.3
2238,561,7.2,169.0
2239,559,7.1,170.6
2259,631,19.4,172.2
2286,709,34.3,-179.5
2329,807,55.2,-159.0
2346,855,63.4,-146.2
2349,846,61.9,-139.7
2352,853,63.3,-137.3
2356,863,65.3,-133.1
2383,861,64.9,-93.8
2402,849,62.4,-68.6
2442,748,42.0,-47.3
2475,656,25.1,-36.9
2480,641,22.3,-35.5
2520,522,1.3,-26.1
2531,473,-5.5,-26.2
2531,476,-5.2,-25.4
2532,475,-5.3,-23.1
2554,401,-18.1,-21.6
2583,315,-33.4,-12.8
2602,257,-42.3,-5.3
2620,202,-51.6,2.9
2646,151,-60.7,24.8
2652,123,-64.9,28.2
2674,107,-68.3,60.5
2678,119,-65.1,65.8
2709,166,-58.2,102.4
2728,219,-48.8,113.1
2735,236,-46.9,120.0
2757,314,-33.5,125.3
2772,358,-26.7,132.6
2898,765,44.6,161.4
2906,777,48.3,165.8
2922,811,56.7,174.6
2937,843,61.3,-171.5
2939,850,62.6,-169.7
2960,871,67.0,-141.2
2966,863,65.3,-133.1
2993,835,60.0,-99.3
2994,845,61.7,-96.4
3002,816,57.6,-90.8
3009,804,54.5,-86.0
3041,736,39.2,-70.1
3105,544,5.0,-54.5
3161,362,-25.7,-42.7
3198,248,-43.6,-27.7
3225,177,-56.0,-12.9
3236,147,-61.2,-5.4
3241,145,-61.5,2.3
3266,109,-67.5,34.7
3283,126,-64.6,57.9
3289,130,-63.6,66.7
3305,167,-58.0,82.3
3317,196,-52.3,89.4
3391,444,-10.9,111.4
3410,499,-1.5,117.5
3413,510,0.3,118.0
3436,608,14.2,121.0
3444,630,18.6,123.6
3459,668,27.6,125.2
3523,829,59.4,156.5
3538,860,64.6,171.6
3546,858,64.5,-176.5
3549,869,66.5,-173.1
3570,871,67.0,-141.2
3574,853,63.3,-137.3
3576,863,65.3,-133.1
3579,847,62.0,-131.6
3586,844,61.6,-122.5
3611,789,51.9,-102.2
3632,739,39.6,-96.3
3642,717,35.5,-90.7
3645,705,33.6,-91.4
3649,690,32.0,-88.1
3653,677,29.7,-87.9
3681,603,14.0,-82.8
3734,423,-14.2,-71.1
3756,360,-26.1,-66.0
3794,243,-44.9,-51.9
3797,228,-48.0,-52.8
3798,226,-48.3,-52.5
3810,194,-52.7,-43.8
3812,183,-54.1,-43.3
3832,131,-63.2,-27.4
3872,123,-64.9,28.2
3890,156,-59.9,48.5
3890,159,-59.3,47.6
3893,165,-58.6,50.1
3921,244,-44.9,66.8
3928,264,-41.7,69.8
3955,352,-27.1,78.6
3962,370,-24.2,83.1
3995,479,-4.8,89.1
4027,597,13.0,96.5
4081,760,43.6,109.9
4136,862,65.2,154.4
4139,868,66.3,158.6
4144,870,66.6,165.5
4145,872,68.4,166.7
4158,869,66.5,-173.1
4178,855,63.4,-146.2
4185,823,58.7,-143.6
4202,793,52.4,-128.8
4204,784,50.1,-130.9
4217,761,43.9,-124.7
4270,623,17.1,-106.8
4317,452,-9.2,-98.1
4321,436,-11.9,-98.2
4322,436,-11.9,-98.2
4337,379,-20.4,-94.3
4338,379,-20.4,-94.3
4390,238,-46.6,-74.6
4425,149,-61.1,-49.8
4427,144,-61.8,-48.8
4444,113,-66.3,-27.8
4445,114,-66.0,-26.3
4483,151,-60.7,24.8
4486,168,-57.8,24.7
4495,176,-56.2,35.9
4496,182,-54.3,33.1
4520,252,-43.0,46.3
4528,292,-38.2,48.9
4563,389,-19.4,59.7
4578,437,-11.3,63.0
4583,454,-8.5,64.2
4585,462,-7.4,65.6
4620,591,12.5,72.0
4654,699,32.8,78.2
4655,703,33.4,78.2
4655,706,33.6,78.1
4674,759,43.5,84.6
4688,783,50.0,92.8
4707,826,59.1,104.8
4746,862,65.2,154.4
4749,868,66.3,158.6
4754,870,66.6,165.5
4759,860,64.6,171.6
4767,858,64.5,-176.5
4773,843,61.3,-171.5
4773,850,62.6,-169.7
4788,807,55.2,-159.0
4793,792,52.2,-157.2
4824,732,38.4,-140.8
4840,670,28.3,-139.4
4866,616,15.4,-131.0
4951,330,-31.3,-113.8
4967,283,-39.2,-107.2
5005,160,-59.2,-91.0
5018,133,-63.0,-78.0
5048,115,-65.8,-36.8
5055,114,-66.0,-26.3
5072,147,-61.2,-5.4
5094,204,-51.3,9.8
5116,262,-41.9,24.8
5188,498,-1.5,41.4
5196,536,4.0,41.4
5207,577,10.2,43.7
5215,605,14.0,47.1
5230,643,22.5,50.6
5249,697,32.4,56.7
5273,773,46.6,62.8
5279,782,49.3,66.0
5301,818,57.9,82.5
5327,865,65.6,111.9
5356,862,65.2,154.4
5372,827,59.1,169.3
5378,811,56.7,174.6
5384,796,53.2,177.0
5412,741,39.8,-169.1
5419,719,35.8,-167.5
5470,570,8.6,-155.3
5472,562,7.3,-154.9
5476,554,6.5,-151.2
5481,526,1.9,-154.0
5482,526,1.9,-154.0
5556,294,-37.8,-136.2
5577,223,-48.6,-127.9
5590,181,-54.6,-120.1
5618,121,-65.0,-93.8
5620,112,-66.5,-92.0
5639,105,-68.3,-64.0
5642,106,-68.3,-59.0
5656,136,-62.6,-41.7
5660,137,-62.5,-35.5
5694,218,-49.1,-8.3
5705,257,-42.3,-5.3
5711,270,-41.0,-0.2
5723,313,-33.8,2.3
5723,318,-32.6,0.8
5749,388,-19.4,10.3
5773,469,-6.0,14.9
5784,518,1.1,15.8
5795,552,6.4,20.6
5828,658,25.7,26.2
5829,659,25.7,26.8
5837,683,30.5,29.0
5847,721,36.2,30.5
5891,821,58.4,53.3
5937,865,65.6,111.9
5966,820,58.3,144.9
5981,787,51.1,154.2
5995,765,44.6,161.4
6062,575,9.2,-179.6
6089,471,-5.7,-175.3
6112,398,-18.3,-170.1
6114,393,-19.1,-169.1
6139,324,-31.9,-162.5
6152,277,-39.8,-160.1
6165,237,-46.6,-156.1
6182,195,-52.6,-142.3
6205,129,-63.6,-127.1
6207,139,-62.1,-121.6
6210,127,-64.1,-119.0
6218,124,-64.8,-108.4
6228,121,-65.0,-93.8
6230,112,-66.5,-92.0
6235,108,-68.2,-84.0
6262,149,-61.1,-49.8
6274,183,-54.1,-43.3
6281,210,-50.6,-38.7
6285,214,-49.8,-34.6
6298,248,-43.6,-27.7
6313,306,-35.3,-22.9
6369,484,-4.0,-10.2
6370,494,-3.3,-9.3
6370,495,-3.0,-10.6
6422,662,26.8,0.6
6452,754,42.8,10.2
6467,778,48.8,19.8
6488,830,59.5,32.1
6489,825,59.0,34.1
6497,842,61.2,43.2
6497,851,62.8,41.1
6555,832,59.6,115.5
6559,813,57.3,117.7
6560,828,59.3,123.5
6571,800,53.6,129.9
6580,776,47.9,131.4
6697,428,-13.7,163.2
6717,366,-24.6,167.5
6719,365,-25.0,170.2
6747,285,-39.1,178.7
6750,258,-42.3,177.2
6763,220,-48.7,-177.5
6776,190,-53.2,-167.4
6782,178,-55.9,-163.8
6783,173,-56.6,-163.0
6818,103,-68.4,-124.2
6829,124,-64.8,-108.4
6839,112,-66.5,-92.0
6839,121,-65.0,-93.8
6851,133,-63.0,-78.0
6872,187,-53.6,-61.9
6924,362,-25.7,-42.7
6938,407,-17.0,-41.2
6939,408,-16.6,-40.7
6996,612,14.9,-26.4
7033,724,36.6,-18.8
7049,766,44.8,-13.4
7072,808,55.7,0.3
7083,822,58.6,11.3
7083,833,59.8,9.9
7095,864,65.3,20.2
7104,859,64.6,35.6
7140,852,62.8,83.7
7194,731,38.2,117.6
7195,731,38.2,117.6
7216,668,27.6,125.2
7258,537,4.3,133.4
7306,374,-21.8,143.3
7315,351,-27.2,144.1
7342,268,-41.2,153.4
7380,158,-59.6,172.5
7383,154,-60.3,176.1
7386,142,-62.0,179.1
7395,122,-64.9,-171.9
7401,118,-65.1,-162.1
7415,102,-68.5,-142.8
7425,120,-65.0,-128.4
7432,127,-64.1,-119.0
7452,162,-58.9,-96.9
7489,274,-40.2,-77.8
7493,293,-38.0,-75.5
7531,403,-17.6,-64.0
7533,412,-16.0,-64.8
7542,446,-10.5,-64.0
7546,451,-9.4,-60.1
7562,507,-0.3,-57.6
7680,848,62.3,-12.0
7689,854,63.3,0.2
7695,857,64.3,6.9
7704,864,65.3,20.2
7742,841,61.0,70.5
7756,798,53.3,77.0
7782,749,42.1,92.6
7805,678,29.7,100.0
7821,633,19.7,101.0
7822,632,19.5,100.7
7822,633,19.7,101.0
7827,621,16.7,102.0
7827,625,17.5,103.6
7858,509,0.3,110.2
7877,444,-10.9,111.4
7922,314,-33.5,125.3
