Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
12,857,,64.3,6.9,734.2,-14.52,16.17,nan
21,864,,65.3,20.2,736.3,13.15,14.65,nan
34,830,,59.5,32.1,724.2,-0.89,0.99,nan
36,825,,59.0,34.1,726.2,2.35,2.61,nan
76,738,,39.5,55.5,752.7,-4.33,4.84,nan
91,694,,32.3,61.0,758.9,3.3,3.69,nan
92,687,,31.6,61.0,758.0,0.85,0.95,nan
140,548,,5.2,70.5,782.5,-9.59,10.76,nan
195,370,,-24.2,83.1,764.2,3.13,3.51,80.38
208,333,,-31.0,86.9,763.3,6.41,7.17,74.48
210,325,,-31.8,88.5,781.8,13.65,15.3,72.87
211,322,,-32.1,88.8,784.7,14.51,16.27,72.51
226,266,,-41.5,90.3,766.4,-11.45,12.82,68.49
271,146,,-61.4,118.9,721.1,-1.79,1.99,51.43
277,138,,-62.5,126.0,722.0,6.78,7.55,48.94
294,125,,-64.7,148.0,742.2,17.52,19.53,43.75
296,111,,-67.5,150.5,706.4,-5.89,6.54,45.83
321,122,,-64.9,-171.9,699.7,-11.67,12.95,43.97
367,245,,-44.7,-138.4,668.2,-11.61,12.82,50.2
404,369,,-24.2,-127.5,639.4,-5.39,5.93,62.14
548,804,,54.5,-86.0,667.8,-3.08,3.4,nan
556,824,,58.8,-81.6,680.6,8.55,9.46,nan
568,849,,62.4,-68.6,681.6,-2.7,2.99,nan
592,867,,65.9,-36.1,710.4,-9.96,11.07,nan
601,866,,65.7,-23.2,711.7,-7.32,8.13,nan
618,854,,63.3,0.2,726.4,8.33,9.28,nan
628,833,,59.8,9.9,736.1,9.45,10.53,nan
631,822,,58.6,11.3,732.5,6.63,7.39,nan
649,778,,48.8,19.8,774.1,-16.4,18.36,nan
674,721,,36.2,30.5,790.1,-16.67,18.71,nan
690,671,,28.4,36.6,765.3,-6.41,7.17,nan
698,650,,24.3,38.9,764.8,-3.79,4.24,nan
698,654,,24.8,39.5,763.7,2.52,2.82,nan
698,655,,24.9,40.4,772.8,8.65,9.7,nan
723,577,,10.2,43.7,783.5,-10.38,11.65,nan
724,577,,10.2,43.7,782.7,-10.02,11.25,nan
740,516,,1.0,46.6,792.5,-12.73,14.3,nan
801,321,,-32.1,59.2,787.8,-14.96,16.79,76.56
801,323,,-32.0,59.3,784.3,-14.08,15.79,76.51
819,271,,-40.8,66.8,749.4,-1.09,1.22,67.76
822,264,,-41.7,69.8,767.0,12.19,13.65,65.28
825,244,,-44.9,66.8,783.0,-16.71,18.73,66.8
852,167,,-58.0,82.3,755.7,-14.46,16.16,56.39
853,167,,-58.0,82.3,754.5,-14.33,16.01,56.37
856,161,,-59.1,86.4,734.3,-8.08,9.01,54.46
868,135,,-62.9,98.5,718.4,-2.32,2.58,50.27
876,132,,-63.2,109.2,741.8,15.46,17.24,46.45
882,110,,-67.5,115.4,727.2,-12.69,14.12,47.87
886,116,,-65.5,122.0,716.7,10.09,11.22,44.73
895,101,,-68.6,135.1,723.2,-14.49,16.11,45.84
896,100,,-68.7,136.8,726.9,-15.66,17.43,45.83
897,104,,-68.4,138.3,718.4,-13.57,15.08,45.46
904,125,,-64.7,148.0,711.0,12.93,14.36,41.77
905,111,,-67.5,150.5,714.4,-14.19,15.77,44.69
925,158,,-59.6,172.5,680.5,6.54,7.24,42.28
927,154,,-60.3,176.1,685.3,-9.8,10.84,44.08
969,277,,-39.8,-160.1,659.0,-9.91,10.93,52.45
995,367,,-24.5,-155.1,663.4,15.47,17.06,59.43
996,364,,-25.2,-152.6,643.9,-8.25,9.08,61.51
1118,761,,43.9,-124.7,663.6,9.9,10.93,nan
1155,835,,60.0,-99.3,681.1,-6.29,6.97,nan
1158,845,,61.7,-96.4,679.1,-1.97,2.18,nan
1163,861,,64.9,-93.8,717.2,17.03,18.91,nan
1188,873,,68.9,-55.8,738.0,17.29,19.26,nan
1202,867,,65.9,-36.1,718.4,7.64,8.49,nan
1210,856,,63.8,-26.5,725.3,8.1,9.02,nan
1237,786,,50.9,-8.0,775.8,-17.46,19.55,nan
1303,628,,17.9,16.9,766.9,-1.82,2.04,nan
1311,601,,13.7,18.7,768.3,-0.66,0.74,nan
1324,552,,6.4,20.6,775.3,-6.27,7.03,nan
1368,404,,-17.6,30.1,766.8,1.23,1.38,86.45
1372,382,,-20.1,29.7,777.8,-9.61,10.78,85.68
1388,343,,-28.3,35.2,762.3,3.97,4.45,77.45
1389,338,,-29.5,34.0,769.8,-8.71,9.76,78.0
1400,310,,-34.5,38.2,755.6,1.88,2.11,72.69
1404,300,,-36.7,39.5,753.6,1.67,1.87,70.94
1413,269,,-41.1,42.5,749.6,2.76,3.08,67.38
1418,252,,-43.0,46.3,772.4,14.25,15.96,64.12
