routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,2754
update_state,0.0,0.0,0.0,2754
sense_environment,0.043,0.019,0.04,2753
update_state_environment,0.0,0.0,0.0,2753
get_environment_broadcasts,0.0,0.002,0.0,2753
get_agent_broadcasts,0.001,0.006,0.0,2753
sense,0.045,0.02,0.041,2753
think,0.082,1.98,0.026,2753
perform_broadcast,0.005,0.009,0.002,73
do,0.036,0.288,0.023,2753
perform_wait_for_messages,0.037,0.294,0.024,2641
perform_state_change,0.018,0.015,0.011,114
perform_observation,0.014,0.012,0.008,85
