routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.057,0.0,9820
__check_action_completion,0.0,0.005,0.0,9820
preplanner/update_percepts,0.002,0.016,0.0,9820
preplanner/needs_planning,0.0,0.002,0.0,9820
preplanner/calculate_access_times,0.453,0.0,0.453,1
preplanner/_schedule_observations,6.958,0.0,6.958,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,285.507,0.0,285.507,1
preplanner/_schedule_maneuvers,7.213,0.0,7.213,1
preplanner/__schedule_periodic_replan,0.478,0.0,0.478,1
preplanner/generate_plan,301.428,0.0,301.428,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,9820
replanner/update_percepts,0.021,0.139,0.001,9820
replanner/check_request_completion,0.0,0.004,0.0,9820
replanner/check_request_end_time,0.0,0.001,0.0,9820
replanner/compare_bids,0.002,0.017,0.0,9820
replanner/consensus_phase,0.002,0.018,0.0,9820
replanner/is_observation_path_valid,0.01,0.077,0.001,608443
replanner/needs_planning,0.074,0.322,0.0,9820
replanner/_get_available_requests,1.739,2.167,0.719,1849
replanner/planning_phase,8.393,18.927,3.472,850
replanner/_schedule_observations,7.159,8.343,3.515,850
replanner/_schedule_maneuvers,2.945,4.682,0.438,850
replanner/_schedule_broadcasts,0.362,0.646,0.052,850
replanner/_schedule_waits,0.0,0.0,0.0,850
replanner/generate_plan,19.027,21.46,14.849,850
replanner/calc_imaging_time,0.124,0.161,0.076,265
