routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2998
update_state,0.0,0.0,0.0,2998
sense_environment,0.05,0.025,0.047,2997
update_state_environment,0.0,0.001,0.0,2997
get_environment_broadcasts,0.001,0.004,0.0,2997
get_agent_broadcasts,0.004,0.007,0.0,2997
sense,0.055,0.026,0.054,2997
think,0.027,0.016,0.024,2997
perform_broadcast,0.002,0.003,0.001,268
do,0.031,0.024,0.024,2997
perform_wait_for_messages,0.031,0.024,0.024,2729
perform_state_change,0.03,0.024,0.023,277
perform_observation,0.026,0.022,0.018,266
