routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00026,0.00089,2e-05,2353
__check_action_completion,6e-05,1e-05,6e-05,2353
preplanner/update_percepts,2e-05,0.0,2e-05,2353
preplanner/needs_planning,0.0,0.0,0.0,2353
preplanner/calculate_access_opportunities,0.00146,0.00275,0.0007,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,3598
preplanner/_schedule_maneuvers,0.00578,0.00724,0.0029,173
preplanner/__schedule_periodic_replan,9e-05,0.00011,7e-05,173
preplanner/generate_plan,0.04316,0.03801,0.03447,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2353
replanner/update_percepts,5e-05,2e-05,4e-05,2353
replanner/check_request_completion,0.00656,0.00711,0.00365,2353
replanner/check_request_end_time,0.0,0.0,0.0,2353
replanner/compare_bids,0.00385,0.00585,0.00129,2353
replanner/consensus_phase,0.01042,0.01012,0.00674,2353
replanner/is_observation_path_valid,1e-05,0.0,0.0,4706
replanner/is_task_path_valid,2e-05,0.0,2e-05,2353
replanner/needs_planning,0.01046,0.01012,0.00678,2353
replanner/_get_available_requests,1e-05,0.0,1e-05,211
