req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
5ccae28a,img_1,visible,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0,86400,86400,20.0,1,0.11108539094650206,0.3332561728395062
5ccae264,img_1,visible,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0,86400,86400,30.0,1,0.11107253086419752,0.3332175925925926
5ccae278,sar_0,sar,"[3646.401516137588, 3394.132650498894, 3982.9941244376128]",0,86400,86400,60.0,1,0.11103395061728395,0.33310185185185187
5ccae274,img_1,visible,"[2630.7918613465945, 3624.2246161481426, 4541.426293066536]",0,86400,86400,80.0,1,0.1110082304526749,0.3330246913580247
5ccae298,sar_0,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0,86400,86400,130.0,1,0.11094393004115227,0.3328317901234568
5ccae24d,img_1,visible,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0,86400,86400,130.0,1,0.11094393004115227,0.3328317901234568
5ccae250,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,140.0,1,0.11093106995884773,0.3327932098765432
5ccae273,img_1,visible,"[2554.4976095174534, 4002.3676229056555, 4258.663879136723]",0,86400,86400,160.0,1,0.11090534979423868,0.33271604938271604
5ccae28a,sar_0,sar,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0,86400,86400,160.0,1,0.11090534979423868,0.33271604938271604
5ccae264,sar_0,sar,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0,86400,86400,250.0,1,0.11078960905349794,0.3323688271604938
5ccae277,thm_0,thermal,"[-527.0624668467872, -2789.5682143175945, 5711.491661123915]",0,86400,86400,310.0,1,0.11071244855967079,0.3321373456790124
5ccae2a5,thm_0,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699554]",0,86400,86400,350.0,1,0.11066100823045268,0.33198302469135804
5ccae286,thm_0,thermal,"[818.7321547956416, -3678.3130987807453, 5145.902551294512]",0,86400,86400,570.0,1,0.11037808641975308,0.33113425925925927
5ccae28f,thm_0,thermal,"[915.182958438889, -3660.6480566836904, 5142.24840114309]",0,86400,86400,580.0,1,0.11036522633744855,0.33109567901234566
5ccae29e,thm_0,thermal,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0,86400,86400,630.0,1,0.11030092592592591,0.33090277777777777
5ccae29d,sar_0,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0,86400,86400,630.0,1,0.11030092592592591,0.11030092592592591
5ccae2a8,thm_0,thermal,"[1467.2017196260167, -3768.642845538931, 4932.065782009845]",0,86400,86400,670.0,1,0.11024948559670783,0.3307484567901235
5ccae247,img_0,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,700.0,1,0.11021090534979423,0.3306327160493827
5ccae24c,img_0,visible,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,720.0,1,0.11018518518518518,0.33055555555555555
5ccae24e,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,760.0,1,0.11013374485596707,0.3304012345679012
5ccae29e,img_0,visible,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0,86400,86400,860.0,1,0.1100051440329218,0.33001543209876544
5ccae28f,img_0,visible,"[915.182958438889, -3660.6480566836904, 5142.24840114309]",0,86400,86400,880.0,1,0.10997942386831275,0.32993827160493827
5ccae2a8,img_0,visible,"[1467.2017196260167, -3768.642845538931, 4932.065782009845]",0,86400,86400,890.0,1,0.10996656378600823,0.3298996913580247
5ccae29c,sar_0,sar,"[-1105.7326004745605, 2672.4975525235704, 5684.693035633585]",0,86400,86400,930.0,1,0.10991512345679012,0.10991512345679012
5ccae279,img_0,visible,"[1269.1043438792203, -3445.6511992852825, 5215.120769319583]",0,86400,86400,940.0,1,0.10990226337448558,0.10990226337448558
5ccae25e,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0,86400,86400,960.0,1,0.10987654320987655,0.10987654320987655
5ccae292,thm_0,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0,86400,86400,1630.0,1,0.10901491769547324,0.10901491769547324
5ccae26d,img_0,visible,"[2690.787698949931, 1478.1265722988294, 5590.655243960366]",0,86400,86400,1730.0,1,0.10888631687242797,0.32665895061728395
5ccae27b,img_0,visible,"[2908.9148357225645, 1529.23176754171, 5466.286430569854]",0,86400,86400,1750.0,1,0.10886059670781892,0.3265817901234568
5ccae251,img_0,visible,"[2736.52253427604, 1646.404831704202, 5520.997936145076]",0,86400,86400,1760.0,1,0.1088477366255144,0.32654320987654323
5ccae253,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0,86400,86400,1770.0,1,0.10883487654320986,0.3265046296296296
5ccae289,thm_0,thermal,"[4761.341884619495, -4113.3787273239095, -1044.203794642067]",0,86400,86400,1780.0,1,0.10882201646090535,0.32646604938271606
5ccae271,img_0,visible,"[2630.174015858927, 2107.32041059329, 5414.979962546044]",0,86400,86400,1830.0,1,0.10875771604938272,0.3262731481481482
5ccae28a,img_0,visible,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0,86400,86400,1990.0,1,0.10855195473251028,0.32565586419753084
5ccae298,img_0,visible,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0,86400,86400,2000.0,1,0.10853909465020575,0.3256172839506173
5ccae2a0,sar_2,sar,"[3647.464396164024, 2402.5866892212007, 4648.032200928755]",0,86400,86400,2060.0,1,0.10846193415637859,0.3253858024691358
5ccae298,sar_2,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0,86400,86400,2120.0,1,0.10838477366255145,0.32515432098765434
5ccae250,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0,86400,86400,2150.0,1,0.10834619341563785,0.32503858024691357
5ccae28a,sar_2,sar,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0,86400,86400,2160.0,1,0.10833333333333334,0.325
5ccae267,img_0,visible,"[3544.8367120268326, 3591.28373183685, 3900.9532814285894]",0,86400,86400,2250.0,1,0.10821759259259259,0.3246527777777778
5ccae264,sar_2,sar,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0,86400,86400,2250.0,1,0.10821759259259259,0.3246527777777778
5ccae277,thm_2,thermal,"[-527.0624668467872, -2789.5682143175945, 5711.491661123915]",0,86400,86400,2310.0,1,0.10814043209876542,0.3244212962962963
5ccae297,thm_2,thermal,"[-729.3680464732021, -3221.3693153788217, 5456.319698120459]",0,86400,86400,2340.0,1,0.10810185185185185,0.32430555555555557
5ccae2a5,thm_2,thermal,"[-484.4989370054224, -3071.0458366365833, 5569.071817699554]",0,86400,86400,2350.0,1,0.10808899176954731,0.32426697530864196
5ccae295,thm_2,thermal,"[-486.6518092197806, -3405.35416040655, 5370.973442511386]",0,86400,86400,2390.0,1,0.1080375514403292,0.3241126543209876
5ccae26c,thm_2,thermal,"[122.68746765659947, -4156.697815105327, 4836.055595271449]",0,86400,86400,2560.0,1,0.10781893004115226,0.3234567901234568
5ccae29d,sar_2,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0,86400,86400,2630.0,1,0.10772890946502058,0.10772890946502058
5ccae24c,thm_2,thermal,"[898.8023036626364, -4584.657516159214, 4342.08389368898]",0,86400,86400,2710.0,1,0.10762602880658435,0.3228780864197531
5ccae247,img_2,visible,"[615.1169652280624, -4623.9846114218435, 4349.829892513073]",0,86400,86400,2710.0,1,0.10762602880658435,0.3228780864197531
5ccae24e,thm_2,thermal,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0,86400,86400,2720.0,1,0.10761316872427984,0.3228395061728395
5ccae248,img_2,visible,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2730.0,1,0.1076003086419753,0.3228009259259259
5ccae26c,img_2,visible,"[122.68746765659947, -4156.697815105327, 4836.055595271449]",0,86400,86400,2760.0,1,0.10756172839506173,0.3226851851851852
5ccae248,thm_2,thermal,"[406.4029578767419, -4426.166406887765, 4574.3316709378405]",0,86400,86400,2760.0,1,0.10756172839506173,0.3226851851851852
5ccae29c,sar_2,sar,"[-1105.7326004745605, 2672.4975525235704, 5684.693035633585]",0,86400,86400,2800.0,1,0.10751028806584362,0.10751028806584362
5ccae29e,img_2,visible,"[1114.333336214432, -3833.71379265699, 4974.085085035284]",0,86400,86400,2880.0,1,0.10740740740740741,0.32222222222222224
5ccae286,img_2,visible,"[818.7321547956416, -3678.3130987807453, 5145.902551294512]",0,86400,86400,2890.0,1,0.10739454732510287,0.32218364197530863
5ccae28f,img_2,visible,"[915.182958438889, -3660.6480566836904, 5142.24840114309]",0,86400,86400,2900.0,1,0.10738168724279835,0.3221450617283951
5ccae279,img_2,visible,"[1269.1043438792203, -3445.6511992852825, 5215.120769319583]",0,86400,86400,2950.0,1,0.10731738683127573,0.10731738683127573
5ccae24f,sar_1,sar,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0,86400,86400,3500.0,1,0.10661008230452675,0.31983024691358025
5ccae292,thm_2,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0,86400,86400,3630.0,1,0.1064429012345679,0.1064429012345679
5ccae260,img_2,visible,"[3267.3565544461812, 716.4968398696386, 5430.620230319194]",0,86400,86400,3670.0,1,0.10639146090534979,0.31917438271604937
