routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.027,0.0,4741
update_state,0.0,0.0,0.0,4741
sense_environment,0.174,0.136,0.154,4741
update_state_environment,0.003,0.021,0.0,4741
get_environment_broadcasts,0.009,0.024,0.0,4741
get_agent_broadcasts,0.069,0.114,0.0,4741
sense,0.26,0.196,0.221,4741
think,0.314,0.54,0.106,4740
perform_broadcast,0.009,0.048,0.0,1693
do,0.115,0.141,0.075,4740
perform_wait_for_messages,0.108,0.141,0.059,3189
perform_state_change,0.07,0.069,0.043,883
perform_observation,0.156,0.131,0.127,1178
