routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2216
update_state,0.0,0.0,0.0,2216
sense_environment,0.046,0.019,0.05,2215
update_state_environment,0.0,0.0,0.0,2215
get_environment_broadcasts,0.001,0.002,0.0,2215
get_agent_broadcasts,0.0,0.001,0.0,2215
sense,0.047,0.018,0.05,2215
think,0.023,0.016,0.019,2215
perform_wait_for_messages,0.027,0.022,0.019,2084
do,0.027,0.022,0.018,2215
perform_state_change,0.032,0.017,0.027,147
perform_observation,0.013,0.011,0.008,129
perform_broadcast,0.0,0.0,0.0,2
