routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.028,0.0,4769
update_state,0.0,0.0,0.0,4769
sense_environment,0.171,0.128,0.152,4769
update_state_environment,0.003,0.021,0.0,4769
get_environment_broadcasts,0.01,0.027,0.0,4769
get_agent_broadcasts,0.068,0.115,0.0,4769
sense,0.256,0.193,0.219,4769
think,0.315,0.537,0.107,4768
perform_broadcast,0.01,0.051,0.0,1693
do,0.113,0.144,0.071,4768
perform_wait_for_messages,0.105,0.134,0.056,3217
perform_state_change,0.066,0.065,0.039,883
perform_observation,0.155,0.156,0.121,1178
