routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.046,0.0,9783
__check_action_completion,0.0,0.008,0.0,9783
preplanner/update_percepts,0.002,0.017,0.0,9783
preplanner/needs_planning,0.0,0.002,0.0,9783
preplanner/calculate_access_times,0.379,0.0,0.379,1
preplanner/_schedule_observations,11.529,0.0,11.529,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,315.854,0.0,315.854,1
preplanner/_schedule_maneuvers,2.369,0.0,2.369,1
preplanner/__schedule_periodic_replan,1.882,0.0,1.882,1
preplanner/generate_plan,332.432,0.0,332.432,1
replanner/compile_new_measurement_request_bids,0.0,0.005,0.0,9783
replanner/update_percepts,0.021,0.13,0.001,9783
replanner/check_request_completion,0.0,0.001,0.0,9783
replanner/check_request_end_time,0.0,0.0,0.0,9783
replanner/compare_bids,0.002,0.021,0.0,9783
replanner/consensus_phase,0.002,0.021,0.0,9783
replanner/is_observation_path_valid,0.01,0.074,0.001,584609
replanner/needs_planning,0.063,0.271,0.0,9783
replanner/_get_available_requests,1.673,2.18,0.666,1771
replanner/planning_phase,9.248,24.664,3.39,761
replanner/_schedule_observations,7.3,7.898,4.445,761
replanner/_schedule_maneuvers,3.428,5.278,0.641,761
replanner/_schedule_broadcasts,0.372,0.659,0.057,761
replanner/_schedule_waits,0.0,0.0,0.0,761
replanner/generate_plan,20.54,26.658,14.74,761
replanner/calc_imaging_time,0.106,0.146,0.036,170
