routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5405
update_state,0.0,0.0,0.0,5405
sense_environment,0.042,0.021,0.038,5404
update_state_environment,0.0,0.0,0.0,5404
get_environment_broadcasts,0.001,0.003,0.0,5404
get_agent_broadcasts,0.0,0.001,0.0,5404
sense,0.044,0.021,0.039,5404
think,0.156,1.492,0.019,5404
perform_wait_for_messages,0.41,2.695,0.038,4870
do,0.372,2.561,0.035,5404
perform_state_change,0.038,0.022,0.037,597
perform_observation,0.025,0.017,0.019,538
perform_broadcast,0.0,0.001,0.0,19
