routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00301,0.01248,1e-05,5404
__check_action_completion,6e-05,1e-05,6e-05,5404
preplanner/update_percepts,0.00021,0.00011,0.00021,5404
preplanner/needs_planning,0.0,0.0,0.0,5404
preplanner/calculate_access_opportunities,0.01008,0.0057,0.00781,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,323623
preplanner/_schedule_maneuvers,0.00705,0.0199,0.00138,864
preplanner/__schedule_periodic_replan,0.00023,0.0013,6e-05,864
preplanner/generate_plan,0.85339,3.64822,0.02763,864
replanner/needs_planning,0.0,0.0,0.0,5404
replanner/_create_broadcast_path,0.00634,0.00016,0.00629,18
