routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.039,0.0,12559
update_state,0.0,0.003,0.0,12559
sense_environment,0.793,0.552,0.651,12558
update_state_environment,0.014,0.042,0.0,12558
get_environment_broadcasts,0.007,0.031,0.0,12558
get_agent_broadcasts,0.105,0.184,0.0,12558
sense,0.929,0.615,0.799,12558
think,0.781,4.943,0.51,12558
perform_broadcast,0.014,0.055,0.0,1223
do,0.47,0.645,0.324,12558
perform_wait_for_messages,0.454,0.661,0.292,11336
perform_state_change,0.452,0.436,0.337,1619
perform_observation,0.603,0.445,0.517,1199
