plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,b5430dec,1,4170.0,0.106
1,0.0,b5430dec,1,4170.0,0.106
2,0.0,b5430dec,1,4170.0,0.106
3,0.0,b5430df3,1,4200.0,0.106
4,0.0,b5430df3,1,4200.0,0.106
5,4200.0,b5430dbd,1,4340.0,0.106
6,4340.0,b5430de9,1,4740.0,0.105
7,4740.0,b5430de8,1,4920.0,0.105
8,4920.0,b5430df0,1,10150.0,0.098
9,10150.0,b5430dac,1,10270.0,0.098
10,10270.0,b5430df2,1,10290.0,0.098
11,10290.0,f328ff44,1,10300.0,0.833
12,10300.0,b5430dc7,1,10380.0,0.098
13,10380.0,b5430db9,1,10400.0,0.098
14,10400.0,f8d9da62,1,10410.0,1.174
15,10410.0,b5430d9d,1,10430.0,0.098
16,10430.0,b5430d9f,1,10440.0,0.098
17,10440.0,b5430deb,1,11220.0,0.097
18,11220.0,b5430dbc,1,11380.0,0.096
19,11380.0,b5430df5,1,14260.0,0.093
20,14260.0,b5430dc2,1,17130.0,0.089
21,17130.0,b5430dd1,1,17180.0,0.089
22,17180.0,719609e4,1,17190.0,1.382
23,17190.0,b5430ddd,1,17590.0,0.088
24,17590.0,b5430da0,1,18650.0,0.087
25,18650.0,b5430dc9,1,18690.0,0.087
26,18690.0,85ef2178,1,18700.0,0.205
27,18700.0,b5430dc6,1,18720.0,0.087
28,18720.0,b5430dc1,1,21240.0,0.084
29,21240.0,b5430d9e,1,23160.0,0.081
30,23160.0,b5430dce,1,23210.0,0.081
31,23210.0,b5430da6,1,23250.0,0.081
32,23250.0,b5430def,1,23500.0,0.081
33,23500.0,b5430d98,1,27750.0,0.075
34,27750.0,b5430d9a,1,27790.0,0.075
35,27790.0,b5430df4,1,27920.0,0.075
36,27920.0,b5430daa,1,27990.0,0.075
37,27990.0,b5430dcf,1,28020.0,0.075
38,28020.0,b5430db0,1,28990.0,0.074
39,28990.0,b5430dd6,1,29040.0,0.074
40,29040.0,b5430dc0,1,29140.0,0.074
41,29140.0,b5430d9c,1,29190.0,0.074
42,29190.0,b5430dbf,1,29220.0,0.074
43,29220.0,b5430dc8,1,33830.0,0.068
44,33830.0,57774c2a,1,33840.0,0.928
45,33840.0,b5430db8,1,33880.0,0.068
46,33880.0,b5430dcb,1,34160.0,0.067
47,34160.0,b5430da3,1,39930.0,0.06
48,39930.0,b5430de3,1,39980.0,0.06
49,39980.0,b5430de1,1,40000.0,0.06
50,40000.0,b5430df1,1,40030.0,0.06
51,40030.0,ac739c2e,1,40040.0,0.459
52,40040.0,b5430dc3,1,40070.0,0.06
53,40070.0,b5430db5,1,40250.0,0.059
54,40250.0,b5430ddc,1,41900.0,0.057
55,41900.0,b5430d95,1,41960.0,0.057
56,41960.0,b5430db1,1,42000.0,0.057
57,42000.0,b5430df6,1,42050.0,0.057
58,42050.0,b5430daf,1,42120.0,0.057
59,42120.0,b5430ded,1,42160.0,0.057
60,42160.0,b5430da8,1,47660.0,0.05
61,47660.0,b5430dd4,1,51820.0,0.044
62,51820.0,b5430dd2,1,58620.0,0.036
63,58620.0,b5430ddb,1,58630.0,0.036
64,58630.0,b5430dea,1,58680.0,0.036
65,58680.0,b5430dde,1,59690.0,0.034
66,59690.0,b5430dad,1,64510.0,0.028
67,64510.0,b5430dd9,1,64580.0,0.028
68,64580.0,683721b0,1,64590.0,0.831
69,64590.0,b5430db2,1,64600.0,0.028
70,64600.0,b5430db7,1,64610.0,0.028
71,64610.0,b5430da1,1,65860.0,0.026
72,65860.0,b5430de5,1,65910.0,0.026
73,65910.0,b5430da7,1,66120.0,0.026
74,66120.0,b5430de7,1,69530.0,0.022
75,69530.0,897f050e,1,69540.0,1.101
76,69540.0,b5430db6,1,75490.0,0.014
77,75490.0,9feda19c,1,75500.0,0.188
78,75500.0,b5430d97,1,80110.0,0.008
79,80110.0,b5430d99,1,81160.0,0.007
80,81160.0,b5430dcc,1,81190.0,0.007
81,81190.0,b5430dee,1,81400.0,0.006
82,81400.0,b5430de0,1,86270.0,0.0
