routine,t_avg,t_std,t_med,n
img_0,0.042,0.05,0.028,1713
sar_2,0.042,0.045,0.027,1722
sar_1,0.042,0.046,0.027,1711
thm_1,0.041,0.041,0.027,1729
thm_2,0.046,0.065,0.028,1731
sar_0,0.042,0.045,0.028,1731
img_1,0.043,0.049,0.028,1687
thm_0,0.043,0.049,0.027,1697
img_2,0.045,0.056,0.027,1692
query_measurement_data,0.052,0.08,0.021,720
