routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,340
_wait_for_messages,0.0,0.0,0.0,340
_preplan,0.025,0.025,0.024,4
_get_next_actions,0.0,0.0,0.0,340
preplanner/__get_new_requests,0.0,0.002,0.0,340
preplanner/__update_performed_requests,0.0,0.0,0.0,340
preplanner/_calc_arrival_times,0.176,0.052,0.175,1203
preplanner/__update_access_times,0.624,5.646,0.0,340
preplanner/needs_initialized_plan,0.625,5.646,0.0,340
preplanner/_get_available_requests,0.0,0.0,0.0,4
preplanner/_plan_from_path,0.016,0.016,0.015,4
preplanner/initialize_plan,0.02,0.02,0.019,4
