routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,200
update_state,0.0,0.0,0.0,200
sense_environment,0.022,0.009,0.021,199
update_state_environment,0.0,0.0,0.0,199
get_environment_broadcasts,0.0,0.0,0.0,199
get_agent_broadcasts,0.0,0.0,0.0,199
sense,0.022,0.009,0.021,199
think,0.148,1.184,0.007,199
perform_broadcast,0.001,0.005,0.0,82
perform_wait_for_messages,0.018,0.049,0.011,198
perform_state_change,0.018,0.054,0.009,167
do,0.02,0.057,0.015,199
perform_measurement,0.021,0.004,0.02,18
