routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.011,0.0,8472
__check_action_completion,0.0,0.0,0.0,8472
preplanner/update_percepts,0.0,0.002,0.0,8472
preplanner/needs_planning,0.0,0.0,0.0,8472
preplanner/calculate_access_times,0.264,0.0,0.264,1
preplanner/_schedule_observations,1.11,0.0,1.11,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,65.214,0.0,65.214,1
preplanner/_schedule_maneuvers,1.025,0.0,1.025,1
preplanner/__schedule_periodic_replan,0.2,0.0,0.2,1
preplanner/generate_plan,68.104,0.0,68.104,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8472
replanner/update_percepts,0.005,0.02,0.001,8472
replanner/check_request_completion,0.0,0.0,0.0,8472
replanner/check_request_end_time,0.0,0.0,0.0,8472
replanner/compare_bids,0.0,0.001,0.0,8472
replanner/consensus_phase,0.0,0.001,0.0,8472
replanner/is_observation_path_valid,0.002,0.025,0.001,322401
replanner/needs_planning,0.008,0.03,0.0,8472
replanner/_get_available_requests,0.1,0.154,0.063,1268
replanner/planning_phase,2.594,4.82,1.343,325
replanner/_schedule_observations,1.696,2.279,0.555,325
replanner/_schedule_maneuvers,0.254,0.205,0.179,325
replanner/_schedule_broadcasts,0.02,0.045,0.011,325
replanner/_schedule_waits,0.0,0.0,0.0,325
replanner/generate_plan,4.614,5.392,3.39,325
replanner/calc_imaging_time,0.028,0.078,0.009,161
