routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00013,0.00067,1e-05,336
__check_action_completion,6e-05,1e-05,5e-05,336
preplanner/update_percepts,2e-05,0.0,2e-05,336
preplanner/needs_planning,0.0,0.0,0.0,336
preplanner/calculate_access_opportunities,0.00057,0.00158,0.0003,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,454
preplanner/_schedule_maneuvers,0.0023,0.00338,0.00141,173
preplanner/__schedule_periodic_replan,6e-05,6e-05,5e-05,173
preplanner/generate_plan,0.0186,0.01537,0.01421,173
replanner/needs_planning,0.0,0.0,0.0,336
