routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,2691
update_state,0.0,0.0,0.0,2691
sense_environment,0.042,0.023,0.038,2690
update_state_environment,0.0,0.0,0.0,2690
get_environment_broadcasts,0.001,0.003,0.0,2690
get_agent_broadcasts,0.001,0.006,0.0,2690
sense,0.044,0.023,0.039,2690
think,0.114,2.314,0.025,2690
perform_broadcast,0.005,0.007,0.002,85
do,0.059,1.409,0.019,2690
perform_wait_for_messages,0.064,1.486,0.022,2416
perform_state_change,0.017,0.013,0.011,253
perform_observation,0.013,0.012,0.007,237
