routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.008,0.0,888
update_state,0.0,0.0,0.0,888
sense_environment,0.107,0.079,0.102,887
update_state_environment,0.001,0.008,0.0,887
get_environment_broadcasts,0.008,0.014,0.0,887
get_agent_broadcasts,0.034,0.048,0.0,887
sense,0.151,0.098,0.149,887
think,0.105,0.53,0.063,887
perform_broadcast,0.007,0.02,0.0,313
do,0.069,0.063,0.053,887
perform_wait_for_messages,0.063,0.07,0.044,574
perform_state_change,0.052,0.044,0.039,228
perform_observation,0.074,0.04,0.067,299
