plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,a05a4653,0,750.0,0.33
1,0.0,a05a4653,0,750.0,0.33
2,0.0,a05a4653,0,750.0,0.33
3,0.0,a05a4653,0,750.0,0.33
4,0.0,a05a4653,0,750.0,0.33
5,0.0,a05a4653,0,750.0,0.33
6,20.0,a05a4653,0,750.0,0.33
7,60.0,a05a4653,0,750.0,0.33
8,180.0,a05a4653,0,750.0,0.33
9,210.0,a05a4653,0,750.0,0.33
10,300.0,a05a4653,0,750.0,0.33
11,370.0,a05a4653,0,750.0,0.33
12,370.0,a05a4653,0,750.0,0.33
13,410.0,a05a4653,0,750.0,0.33
14,630.0,a05a4653,0,750.0,0.33
15,640.0,a05a4653,0,750.0,0.33
16,690.0,a05a4653,0,750.0,0.33
17,690.0,a05a4653,0,750.0,0.33
18,730.0,a05a4653,0,750.0,0.33
19,750.0,a05a4658,0,780.0,0.33
20,780.0,a05a465a,0,810.0,0.33
21,810.0,a05a46aa,0,920.0,0.33
22,920.0,a05a469b,0,950.0,0.33
23,950.0,a05a46b4,0,83880.0,0.01
24,1700.0,a05a46b4,0,83880.0,0.01
25,1700.0,a05a46b4,0,83880.0,0.01
26,1710.0,a05a46b4,0,83880.0,0.01
27,2110.0,a05a46b4,0,83880.0,0.01
28,2110.0,a05a46b4,0,83880.0,0.01
29,2400.0,a05a46b4,0,83880.0,0.01
30,2450.0,a05a46b4,0,83880.0,0.01
31,2620.0,a05a46b4,0,83880.0,0.01
32,2770.0,a05a46b4,0,83880.0,0.01
33,2790.0,a05a46b4,0,83880.0,0.01
34,2800.0,a05a46b4,0,83880.0,0.01
35,2830.0,a05a46b4,0,83880.0,0.01
36,2860.0,a05a46b4,0,83880.0,0.01
37,2940.0,a05a46b4,0,83880.0,0.01
38,3000.0,a05a46b4,0,83880.0,0.01
39,3720.0,a05a46b4,0,83880.0,0.01
40,3740.0,a05a46b4,0,83880.0,0.01
41,3820.0,a05a46b4,0,83880.0,0.01
42,3980.0,a05a46b4,0,83880.0,0.01
43,4020.0,a05a46b4,0,83880.0,0.01
44,4200.0,a05a46b4,0,83880.0,0.01
45,4220.0,a05a46b4,0,83880.0,0.01
46,4230.0,a05a46b4,0,83880.0,0.01
47,4340.0,a05a46b4,0,83880.0,0.01
48,4380.0,a05a46b4,0,83880.0,0.01
49,4380.0,a05a46b4,0,83880.0,0.01
50,5390.0,a05a46b4,0,83880.0,0.01
51,5460.0,a05a46b4,0,83880.0,0.01
52,5640.0,a05a46b4,0,83880.0,0.01
53,6160.0,a05a46b4,0,83880.0,0.01
54,6350.0,a05a46b4,0,83880.0,0.01
55,6380.0,a05a46b4,0,83880.0,0.01
56,6380.0,a05a46b4,0,83880.0,0.01
57,6390.0,a05a46b4,0,83880.0,0.01
58,6530.0,a05a46b4,0,83880.0,0.01
59,6530.0,a05a46b4,0,83880.0,0.01
60,6540.0,a05a46b4,0,83880.0,0.01
61,6590.0,a05a46b4,0,83880.0,0.01
62,6610.0,a05a46b4,0,83880.0,0.01
63,6620.0,a05a46b4,0,83880.0,0.01
64,6670.0,a05a46b4,0,83880.0,0.01
65,7090.0,a05a46b4,0,83880.0,0.01
66,7160.0,a05a46b4,0,83880.0,0.01
67,7160.0,a05a46b4,0,83880.0,0.01
68,7370.0,a05a46b4,0,83880.0,0.01
69,7870.0,a05a46b4,0,83880.0,0.01
70,7920.0,a05a46b4,0,83880.0,0.01
71,8130.0,a05a46b4,0,83880.0,0.01
72,8320.0,a05a46b4,0,83880.0,0.01
73,8350.0,a05a46b4,0,83880.0,0.01
74,8350.0,a05a46b4,0,83880.0,0.01
75,8360.0,a05a46b4,0,83880.0,0.01
76,8630.0,a05a46b4,0,83880.0,0.01
77,8860.0,a05a46b4,0,83880.0,0.01
78,8870.0,a05a46b4,0,83880.0,0.01
79,8870.0,a05a46b4,0,83880.0,0.01
80,8880.0,a05a46b4,0,83880.0,0.01
81,8900.0,a05a46b4,0,83880.0,0.01
82,9080.0,a05a46b4,0,83880.0,0.01
83,9080.0,a05a46b4,0,83880.0,0.01
84,9090.0,a05a46b4,0,83880.0,0.01
85,9320.0,a05a46b4,0,83880.0,0.01
86,10150.0,a05a46b4,0,83880.0,0.01
87,10150.0,a05a46b4,0,83880.0,0.01
88,10270.0,a05a46b4,0,83880.0,0.01
89,10290.0,a05a46b4,0,83880.0,0.01
90,10290.0,a05a46b4,0,83880.0,0.01
91,10300.0,a05a46b4,0,83880.0,0.01
92,10700.0,a05a46b4,0,83880.0,0.01
93,11220.0,a05a46b4,0,83880.0,0.01
94,11430.0,a05a46b4,0,83880.0,0.01
95,11540.0,a05a46b4,0,83880.0,0.01
96,12550.0,a05a46b4,0,83880.0,0.01
97,12970.0,a05a46b4,0,83880.0,0.01
98,12970.0,a05a46b4,0,83880.0,0.01
99,13060.0,a05a46b4,0,83880.0,0.01
100,13060.0,a05a46b4,0,83880.0,0.01
101,13140.0,a05a46b4,0,83880.0,0.01
