routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,3634
update_state,0.0,0.0,0.0,3634
sense_environment,0.041,0.02,0.037,3633
update_state_environment,0.0,0.001,0.0,3633
get_environment_broadcasts,0.001,0.003,0.0,3633
get_agent_broadcasts,0.0,0.001,0.0,3633
sense,0.042,0.019,0.038,3633
think,0.019,0.015,0.017,3633
perform_wait_for_messages,0.035,0.025,0.032,3268
do,0.034,0.025,0.029,3633
perform_state_change,0.03,0.021,0.024,443
perform_observation,0.021,0.016,0.017,360
perform_broadcast,0.0,0.0,0.0,7
