req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
fb5ad1dc,img_0,visible,"[2466.5311418031138, 2887.568593204799, 5124.333557393622]",0.0,86400.0,86400.0,30.46533781725041,1.0,0.1110719324359346,0.1110719324359346
fb5ad202,img_0,visible,"[2985.572322411262, 2952.5368728689937, 4800.990166973736]",0.0,86400.0,86400.0,91.39601345175123,1.0,0.11099357508558158,0.11099357508558158
fb5ad1ec,img_0,visible,"[2630.7918613465945, 3624.2246161481426, 4541.426293066536]",0.0,86400.0,86400.0,152.32668908625206,1.0,0.11091521773522857,0.11091521773522857
fb5ad1c8,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,182.79202690350246,1.0,0.11087603906005207,0.11087603906005207
fb5ad1c5,img_0,visible,"[2278.1587386860174, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,243.7227025380033,1.0,0.11079768170969907,0.11079768170969907
fb5ad1eb,img_0,visible,"[2554.4976095174534, 4002.3676229056555, 4258.663879136723]",0.0,86400.0,86400.0,274.1880403552537,1.0,0.11075850303452256,0.11075850303452256
fb5ad1f4,img_0,visible,"[-324.558269512991, -4107.041814579686, 4869.034003204581]",0.0,86400.0,86400.0,4813.523375125565,1.0,0.1049208804332233,0.1049208804332233
fb5ad1e4,img_0,visible,"[122.68746765659947, -4156.697815105327, 4836.055595271449]",0.0,86400.0,86400.0,4874.454050760066,1.0,0.10484252308287029,0.10484252308287029
fb5ad1fe,img_0,visible,"[818.7321547956416, -3678.3130987807453, 5145.902551294512]",0.0,86400.0,86400.0,4965.850064211817,1.0,0.10472498705734076,0.10472498705734076
fb5ad1f7,img_0,visible,"[831.8868848750333, -2520.576046190054, 5799.593370877265]",0.0,86400.0,86400.0,5118.176753298069,1.0,0.10452909368145824,0.10452909368145824
fb5ad1d8,img_0,visible,"[3267.3565544461812, 716.4968398696386, 5430.620230319194]",0.0,86400.0,86400.0,5757.948847460328,1.0,0.10370634150275163,0.10370634150275163
fb5ad21e,img_0,visible,"[3215.466400144968, 863.9282545673157, 5440.131107048499]",0.0,86400.0,86400.0,5788.414185277578,1.0,0.10366716282757513,0.10366716282757513
fb5ad218,img_0,visible,"[3647.464396164024, 2402.5866892212007, 4648.032200928755]",0.0,86400.0,86400.0,6032.136887815582,1.0,0.10335373342616308,0.10335373342616308
