plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9c920f8a,1,4170.0,0.106
0,0.0,9c920f91,1,4200.0,0.106
0,0.0,9c920f5b,1,4340.0,0.106
0,0.0,9c920f87,1,4740.0,0.105
0,0.0,9c920f86,1,4920.0,0.105
0,0.0,9c920f8e,1,10150.0,0.098
0,0.0,9c920f4a,1,10270.0,0.098
0,0.0,9c920f90,1,10290.0,0.098
0,0.0,9c920f65,1,10380.0,0.098
0,0.0,9c920f57,1,10400.0,0.098
0,0.0,9c920f3b,1,10420.0,0.098
0,0.0,9c920f3d,1,10440.0,0.098
0,0.0,9c920f89,1,11220.0,0.097
0,0.0,9c920f5a,1,11380.0,0.096
0,0.0,9c920f93,1,14260.0,0.093
0,0.0,9c920f60,1,17130.0,0.089
0,0.0,9c920f6f,1,17180.0,0.089
0,0.0,9c920f7b,1,17590.0,0.088
0,0.0,9c920f3e,1,18650.0,0.087
0,0.0,9c920f67,1,18690.0,0.087
0,0.0,9c920f64,1,18710.0,0.087
0,0.0,9c920f76,1,18730.0,0.087
0,0.0,9c920f5f,1,21240.0,0.084
0,0.0,9c920f3c,1,23160.0,0.081
0,0.0,9c920f6c,1,23210.0,0.081
0,0.0,9c920f44,1,23250.0,0.081
0,0.0,9c920f8d,1,23500.0,0.081
0,0.0,9c920f36,1,27750.0,0.075
0,0.0,9c920f38,1,27790.0,0.075
0,0.0,9c920f92,1,27920.0,0.075
0,0.0,9c920f48,1,27990.0,0.075
0,0.0,9c920f6d,1,28020.0,0.075
0,0.0,9c920f4e,1,28990.0,0.074
0,0.0,9c920f74,1,29040.0,0.074
0,0.0,9c920f5e,1,29140.0,0.074
0,0.0,9c920f3a,1,29190.0,0.074
0,0.0,9c920f5d,1,29220.0,0.074
0,0.0,9c920f66,1,33830.0,0.068
0,0.0,9c920f56,1,33870.0,0.068
0,0.0,9c920f69,1,34160.0,0.067
0,0.0,9c920f41,1,39930.0,0.06
0,0.0,9c920f81,1,39980.0,0.06
0,0.0,9c920f7f,1,40000.0,0.06
0,0.0,9c920f8f,1,40030.0,0.06
0,0.0,9c920f61,1,40060.0,0.06
0,0.0,9c920f53,1,40250.0,0.059
0,0.0,9c920f7a,1,41900.0,0.057
0,0.0,9c920f33,1,41960.0,0.057
0,0.0,9c920f4f,1,42000.0,0.057
0,0.0,9c920f94,1,42050.0,0.057
0,0.0,9c920f4d,1,42120.0,0.057
0,0.0,9c920f8b,1,42160.0,0.057
0,0.0,9c920f46,1,47660.0,0.05
0,0.0,9c920f72,1,51820.0,0.044
0,0.0,9c920f70,1,58620.0,0.036
0,0.0,9c920f79,1,58630.0,0.036
0,0.0,9c920f88,1,58680.0,0.036
0,0.0,9c920f7c,1,59690.0,0.034
0,0.0,9c920f4b,1,64510.0,0.028
0,0.0,9c920f77,1,64580.0,0.028
0,0.0,9c920f50,1,64590.0,0.028
0,0.0,9c920f55,1,64600.0,0.028
0,0.0,9c920f3f,1,65860.0,0.026
0,0.0,9c920f83,1,65910.0,0.026
0,0.0,9c920f45,1,66120.0,0.026
0,0.0,9c920f85,1,69530.0,0.022
0,0.0,9c920f54,1,75490.0,0.014
0,0.0,9c920f35,1,80110.0,0.008
0,0.0,9c920f37,1,81160.0,0.007
0,0.0,9c920f6a,1,81190.0,0.007
0,0.0,9c920f8c,1,81400.0,0.006
0,0.0,9c920f7e,1,86270.0,0.0
1,10290.0,9f844756,1,10300.0,0.833
1,10290.0,9c920f65,1,10380.0,0.098
1,10290.0,9c920f57,1,10400.0,0.098
1,10290.0,9c920f3b,1,10420.0,0.098
1,10290.0,9c920f3d,1,10440.0,0.098
1,10290.0,9c920f89,1,11220.0,0.097
1,10290.0,9c920f5a,1,11380.0,0.096
1,10290.0,9c920f93,1,14260.0,0.093
1,10290.0,9c920f60,1,17130.0,0.089
1,10290.0,9c920f6f,1,17180.0,0.089
1,10290.0,9c920f7b,1,17590.0,0.088
1,10290.0,9c920f3e,1,18650.0,0.087
1,10290.0,9c920f67,1,18690.0,0.087
1,10290.0,9c920f64,1,18710.0,0.087
1,10290.0,9c920f76,1,18730.0,0.087
1,10290.0,9c920f5f,1,21240.0,0.084
1,10290.0,9c920f3c,1,23160.0,0.081
1,10290.0,9c920f6c,1,23210.0,0.081
1,10290.0,9c920f44,1,23250.0,0.081
1,10290.0,9c920f8d,1,23500.0,0.081
1,10290.0,9c920f36,1,27750.0,0.075
1,10290.0,9c920f38,1,27790.0,0.075
1,10290.0,9c920f92,1,27920.0,0.075
1,10290.0,9c920f48,1,27990.0,0.075
1,10290.0,9c920f6d,1,28020.0,0.075
1,10290.0,9c920f4e,1,28990.0,0.074
1,10290.0,9c920f74,1,29040.0,0.074
1,10290.0,9c920f5e,1,29140.0,0.074
1,10290.0,9c920f3a,1,29190.0,0.074
1,10290.0,9c920f5d,1,29220.0,0.074
1,10290.0,9c920f66,1,33830.0,0.068
1,10290.0,9c920f56,1,33870.0,0.068
1,10290.0,9c920f69,1,34160.0,0.067
1,10290.0,9c920f41,1,39930.0,0.06
1,10290.0,9c920f81,1,39980.0,0.06
1,10290.0,9c920f7f,1,40000.0,0.06
1,10290.0,9c920f8f,1,40030.0,0.06
1,10290.0,9c920f61,1,40060.0,0.06
1,10290.0,9c920f53,1,40250.0,0.059
1,10290.0,9c920f7a,1,41900.0,0.057
1,10290.0,9c920f33,1,41960.0,0.057
1,10290.0,9c920f4f,1,42000.0,0.057
1,10290.0,9c920f94,1,42050.0,0.057
1,10290.0,9c920f4d,1,42120.0,0.057
1,10290.0,9c920f8b,1,42160.0,0.057
1,10290.0,9c920f46,1,47660.0,0.05
1,10290.0,9c920f72,1,51820.0,0.044
1,10290.0,9c920f70,1,58620.0,0.036
1,10290.0,9c920f79,1,58630.0,0.036
1,10290.0,9c920f88,1,58680.0,0.036
1,10290.0,9c920f7c,1,59690.0,0.034
1,10290.0,9c920f4b,1,64510.0,0.028
1,10290.0,9c920f77,1,64580.0,0.028
1,10290.0,9c920f50,1,64590.0,0.028
1,10290.0,9c920f55,1,64600.0,0.028
1,10290.0,9c920f3f,1,65860.0,0.026
1,10290.0,9c920f83,1,65910.0,0.026
1,10290.0,9c920f45,1,66120.0,0.026
1,10290.0,9c920f85,1,69530.0,0.022
1,10290.0,9c920f54,1,75490.0,0.014
1,10290.0,9c920f35,1,80110.0,0.008
1,10290.0,9c920f37,1,81160.0,0.007
1,10290.0,9c920f6a,1,81190.0,0.007
1,10290.0,9c920f8c,1,81400.0,0.006
1,10290.0,9c920f7e,1,86270.0,0.0
2,10400.0,9c920f3b,1,10420.0,0.098
2,10400.0,9c920f3d,1,10440.0,0.098
2,10400.0,9c920f89,1,11220.0,0.097
2,10400.0,9c920f5a,1,11380.0,0.096
2,10400.0,9c920f93,1,14260.0,0.093
2,10400.0,9c920f60,1,17130.0,0.089
2,10400.0,9c920f6f,1,17180.0,0.089
2,10400.0,9c920f7b,1,17590.0,0.088
2,10400.0,9c920f3e,1,18650.0,0.087
2,10400.0,9c920f67,1,18690.0,0.087
