routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.032,0.0,7120
update_state,0.0,0.001,0.0,7120
sense_environment,0.739,0.442,0.648,7119
update_state_environment,0.012,0.038,0.0,7119
get_environment_broadcasts,0.01,0.033,0.0,7119
get_agent_broadcasts,0.151,0.233,0.0,7119
sense,0.92,0.518,0.87,7119
think,0.798,8.079,0.486,7119
perform_broadcast,0.016,0.038,0.001,1225
do,0.439,0.458,0.325,7119
perform_wait_for_messages,0.411,0.474,0.253,5894
perform_state_change,0.394,0.368,0.303,971
perform_observation,0.565,0.337,0.516,1200
