routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.013,0.0,1505
__check_action_completion,0.0,0.007,0.0,1505
replanner/__get_new_requests,0.0,0.0,0.0,1505
replanner/__update_performed_requests,0.0,0.016,0.0,1505
replanner/_update_access_times,0.122,1.251,0.0,1505
replanner/update_percepts,0.126,1.251,0.0,1505
replanner/compile_external_plan_bids,0.0,0.0,0.0,1505
replanner/compile_new_measurement_request_bids,0.004,0.019,0.001,1505
replanner/check_request_completion,0.0,0.0,0.0,1505
replanner/check_request_end_time,0.0,0.0,0.0,1505
replanner/compare_bids,0.019,0.133,0.001,1505
replanner/consensus_phase,0.019,0.133,0.001,1505
replanner/needs_planning,0.126,0.195,0.066,1505
replanner/_get_available_requests,0.254,0.234,0.178,505
replanner/calc_imaging_time,0.04,0.077,0.011,295
replanner/planning_phase,0.33,0.38,0.182,295
replanner/_schdule_measurements,0.01,0.031,0.0,488
replanner/_schedule_broadcasts,0.086,0.141,0.036,488
replanner/_schedule_maneuvers,0.038,0.081,0.0,488
replanner/_schedule_waits,0.0,0.0,0.0,488
replanner/_plan_from_path,0.135,0.203,0.047,488
replanner/generate_plan,0.382,0.402,0.241,488
