routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.029,0.0,216
update_state,0.0,0.0,0.0,216
sense_environment,0.257,0.173,0.227,215
update_state_environment,0.001,0.004,0.0,215
get_environment_broadcasts,0.0,0.0,0.0,215
get_agent_broadcasts,0.0,0.0,0.0,215
sense,0.262,0.176,0.233,215
think,1.916,3.003,1.522,215
perform_broadcast,0.0,0.0,0.0,12
do,0.111,0.158,0.037,215
perform_wait_for_messages,0.108,0.161,0.032,203
perform_state_change,0.113,0.161,0.038,202
perform_measurement,0.091,0.091,0.043,10
