t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MANEUVERING
7.887,7006.968,23.316,54.999,-0.064,2.962,6.977,-7.887,MANEUVERING
7.887,7006.968,23.316,54.999,-0.064,2.962,6.977,-7.887,SENSING
7.887,7006.968,23.316,54.999,-0.064,2.962,6.977,-7.887,MANEUVERING
9.052,7006.888,26.76,63.125,-0.073,2.962,6.977,-9.052,MANEUVERING
9.052,7006.888,26.76,63.125,-0.073,2.962,6.977,-9.052,SENSING
9.052,7006.888,26.76,63.125,-0.073,2.962,6.977,-9.052,MANEUVERING
9.106,7006.884,26.919,63.5,-0.074,2.962,6.977,-9.106,MANEUVERING
9.106,7006.884,26.919,63.5,-0.074,2.962,6.977,-9.106,SENSING
9.106,7006.884,26.919,63.5,-0.074,2.962,6.977,-9.106,MANEUVERING
9.114,7006.883,26.944,63.558,-0.074,2.962,6.977,-9.114,MANEUVERING
9.114,7006.883,26.944,63.558,-0.074,2.962,6.977,-9.114,SENSING
9.114,7006.883,26.944,63.558,-0.074,2.962,6.977,-9.114,MANEUVERING
11.131,7006.718,32.905,77.619,-0.09,2.961,6.977,-11.131,MANEUVERING
11.131,7006.718,32.905,77.619,-0.09,2.961,6.977,-11.131,SENSING
11.131,7006.718,32.905,77.619,-0.09,2.961,6.977,-11.131,MANEUVERING
11.166,7006.715,33.01,77.867,-0.091,2.961,6.977,-11.166,MANEUVERING
11.166,7006.715,33.01,77.867,-0.091,2.961,6.977,-11.166,SENSING
11.166,7006.715,33.01,77.867,-0.091,2.961,6.977,-11.166,MANEUVERING
11.18,7006.713,33.052,77.966,-0.091,2.961,6.977,-11.18,MANEUVERING
11.18,7006.713,33.052,77.966,-0.091,2.961,6.977,-11.18,SENSING
11.18,7006.713,33.052,77.966,-0.091,2.961,6.977,-11.18,MANEUVERING
31.383,7003.228,92.762,218.816,-0.255,2.96,6.973,-31.383,MANEUVERING
31.383,7003.228,92.762,218.816,-0.255,2.96,6.973,-31.383,SENSING
31.383,7003.228,92.762,218.816,-0.255,2.96,6.973,-31.383,MANEUVERING
32.571,7002.921,96.269,227.09,-0.264,2.96,6.973,-32.571,MANEUVERING
32.571,7002.921,96.269,227.09,-0.264,2.96,6.973,-32.571,SENSING
32.571,7002.921,96.269,227.09,-0.264,2.96,6.973,-32.571,MANEUVERING
32.721,7002.881,96.714,228.14,-0.265,2.96,6.973,-32.721,MANEUVERING
32.721,7002.881,96.714,228.14,-0.265,2.96,6.973,-32.721,SENSING
32.721,7002.881,96.714,228.14,-0.265,2.96,6.973,-32.721,MANEUVERING
32.722,7002.88,96.718,228.147,-0.265,2.96,6.973,-32.722,MANEUVERING
32.722,7002.88,96.718,228.147,-0.265,2.96,6.973,-32.722,SENSING
32.722,7002.88,96.718,228.147,-0.265,2.96,6.973,-32.722,MANEUVERING
32.937,7002.823,97.35,229.64,-0.267,2.96,6.973,-32.937,MANEUVERING
32.937,7002.823,97.35,229.64,-0.267,2.96,6.973,-32.937,SENSING
32.937,7002.823,97.35,229.64,-0.267,2.96,6.973,-32.937,MANEUVERING
33.09,7002.783,97.803,230.708,-0.268,2.96,6.973,-33.09,MANEUVERING
