routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.011,0.0,424
update_state,0.0,0.0,0.0,424
sense_environment,0.16,0.089,0.153,423
update_state_environment,0.001,0.007,0.0,423
get_environment_broadcasts,0.01,0.023,0.0,423
get_agent_broadcasts,0.066,0.119,0.0,423
sense,0.24,0.158,0.219,423
think,0.355,0.385,0.221,423
perform_wait_for_messages,0.111,0.122,0.076,282
do,0.122,0.123,0.097,423
perform_broadcast,0.008,0.021,0.0,168
perform_state_change,0.079,0.08,0.046,79
perform_observation,0.159,0.108,0.132,119
