routine,t_avg,t_std,t_med,n
check_action_statuses,0.014,0.038,0.0,1509
update_state,0.0,0.001,0.0,1509
sense_environment,0.245,0.251,0.22,1508
update_state_environment,0.003,0.018,0.0,1508
get_environment_broadcasts,0.0,0.0,0.0,1508
get_agent_broadcasts,0.001,0.014,0.0,1508
sense,0.263,0.263,0.241,1508
think,3.111,45.122,0.37,1508
perform_broadcast,0.019,0.061,0.0,297
do,9.966,16.572,0.293,1508
perform_wait_for_messages,11.21,17.184,0.395,1339
perform_state_change,11.869,17.61,0.393,1248
perform_measurement,0.119,0.147,0.089,74
