routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.012,0.0,2962
__check_action_completion,0.001,0.014,0.0,2962
replanner/__get_new_requests,0.0,0.0,0.0,2962
replanner/__update_performed_requests,0.0,0.003,0.0,2962
replanner/_update_access_times,0.059,0.797,0.0,2962
replanner/update_percepts,0.185,0.837,0.001,2962
replanner/compile_external_plan_bids,0.0,0.002,0.0,2962
replanner/compile_new_measurement_request_bids,0.008,0.032,0.001,2962
replanner/check_request_completion,0.0,0.003,0.0,2962
replanner/check_request_end_time,0.0,0.003,0.0,2962
replanner/compare_bids,0.129,0.254,0.026,2962
replanner/consensus_phase,0.129,0.254,0.027,2962
replanner/needs_planning,0.574,0.559,0.386,2962
replanner/_get_available_requests,0.839,0.624,0.689,861
replanner/calc_imaging_time,0.257,0.429,0.076,2729
replanner/planning_phase,3.232,3.275,1.92,596
replanner/_schedule_measurements,0.035,0.064,0.005,1040
replanner/_schedule_broadcasts,0.192,0.315,0.046,1040
replanner/_schedule_maneuvers,0.312,0.475,0.085,1040
replanner/_schedule_waits,0.0,0.0,0.0,1040
replanner/_plan_from_path,0.546,0.631,0.286,1040
replanner/generate_plan,2.73,2.958,1.675,1040
