routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.004,0.004,1631
update_state,0.0,0.0,0.0,1631
sense_environment,0.112,0.054,0.111,1630
update_state_environment,0.002,0.002,0.001,1630
get_environment_broadcasts,0.0,0.0,0.0,1630
get_agent_broadcasts,0.0,0.0,0.0,1630
sense,0.119,0.055,0.117,1630
think,0.043,1.11,0.015,1630
perform_state_change,0.487,3.424,0.089,1440
do,0.46,3.302,0.09,1630
perform_measurement,0.063,0.045,0.062,81
perform_broadcast,0.004,0.004,0.002,80
perform_wait_for_messages,0.232,2.168,0.057,188
