routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.005,0.0,7074
update_state,0.0,0.0,0.0,7074
sense_environment,0.061,0.034,0.056,7073
update_state_environment,0.0,0.003,0.0,7073
get_environment_broadcasts,0.004,0.012,0.0,7073
get_agent_broadcasts,0.012,0.022,0.0,7073
sense,0.079,0.04,0.072,7073
think,0.142,0.394,0.123,7073
perform_broadcast,0.002,0.01,0.0,1204
do,0.05,0.048,0.039,7073
perform_wait_for_messages,0.049,0.05,0.036,5869
perform_state_change,0.047,0.04,0.038,872
perform_observation,0.053,0.035,0.046,1167
