stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-02 00:00:00+00:00
n_events,790
n_events_detected,16
n_events_obs,14
n_reqs_total,127
n_reqs_init,101
n_reqs_gen,26
n_obs_unique_max,361
n_obs_unique_pos,326
n_obs_unique,323
n_obs_co,100
n_obs,323
u_max,228.2761623728436
u_total,-15.638382295120422
u_norm,-0.06850641842129028
t_runtime,23805.003368083
